UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A039,A039_1,1,congruent,1.6392708,0.2036301722131973,1.0,1.0,0.6931471805599453
A039,A039_1,1,incongruent,1.643719,0.2502669460427529,1.0,1.0,0.6931471805599453
A039,A039_2,2,common,0.6311171,0.2040954520165139,28.65,820.8224999999999,3.3894621254437345
A039,A039_2,2,congruent,0.16932797,0.2036301722131973,28.65,820.8224999999999,3.3894621254437345
A039,A039_2,2,incongruent,0.37249473,0.2502669460427529,28.65,820.8224999999999,3.3894621254437345
A039,A039_3,3,common,0.80075896,0.2040954520165139,98.84,9769.3456,4.603568904621118
A039,A039_3,3,congruent,0.11728176,0.2036301722131973,98.84,9769.3456,4.603568904621118
A039,A039_3,3,incongruent,0.9317325,0.2502669460427529,98.84,9769.3456,4.603568904621118
A039,A039_4,4,common,-0.009615052,0.2040954520165139,246.24,60634.1376,5.510359524791073
A039,A039_4,4,congruent,0.9995214,0.2036301722131973,246.24,60634.1376,5.510359524791073
A039,A039_4,4,incongruent,1.0754873,0.2502669460427529,246.24,60634.1376,5.510359524791073
A040,A040_1,1,common,-1.3192993,0.2040954520165139,1.0,1.0,0.6931471805599453
A040,A040_1,1,congruent,-0.30124015,0.2036301722131973,1.0,1.0,0.6931471805599453
A040,A040_1,1,incongruent,0.37659818,0.2502669460427529,1.0,1.0,0.6931471805599453
A040,A040_2,2,common,-0.3652478,0.2040954520165139,26.26,689.5876000000001,3.3054204262683866
A040,A040_2,2,congruent,-0.8350164,0.2036301722131973,26.26,689.5876000000001,3.3054204262683866
A040,A040_2,2,incongruent,-0.055318415,0.2502669460427529,26.26,689.5876000000001,3.3054204262683866
A040,A040_3,3,common,-1.439686,0.2040954520165139,71.28,5080.838400000001,4.280547465724028
A040,A040_3,3,congruent,-0.96172255,0.2036301722131973,71.28,5080.838400000001,4.280547465724028
A040,A040_3,3,incongruent,-1.254442,0.2502669460427529,71.28,5080.838400000001,4.280547465724028
A040,A040_4,4,common,-0.83533907,0.2040954520165139,143.53,20600.8609,4.97348709846075
A040,A040_4,4,congruent,-0.6235794,0.2036301722131973,143.53,20600.8609,4.97348709846075
A040,A040_4,4,incongruent,-1.5295722,0.2502669460427529,143.53,20600.8609,4.97348709846075
A041,A041_1,1,common,1.2139902,0.2040954520165139,1.0,1.0,0.6931471805599453
A041,A041_1,1,congruent,1.4569404,0.2036301722131973,1.0,1.0,0.6931471805599453
A041,A041_1,1,incongruent,1.230891,0.2502669460427529,1.0,1.0,0.6931471805599453
A041,A041_2,2,common,-1.1625364,0.2040954520165139,31.78,1009.9684000000001,3.4898185733156835
A041,A041_2,2,congruent,-1.1527207,0.2036301722131973,31.78,1009.9684000000001,3.4898185733156835
A041,A041_2,2,incongruent,-0.57257044,0.2502669460427529,31.78,1009.9684000000001,3.4898185733156835
A041,A041_3,3,common,-0.68828,0.2040954520165139,75.74,5736.547599999999,4.340423084818807
A041,A041_3,3,congruent,1.2672051,0.2036301722131973,75.74,5736.547599999999,4.340423084818807
A041,A041_3,3,incongruent,-0.0044525424,0.2502669460427529,75.74,5736.547599999999,4.340423084818807
A041,A041_4,4,common,0.36163807,0.2040954520165139,141.84,20118.585600000002,4.961725122726247
A041,A041_4,4,congruent,0.039117794,0.2036301722131973,141.84,20118.585600000002,4.961725122726247
A041,A041_4,4,incongruent,0.9438842,0.2502669460427529,141.84,20118.585600000002,4.961725122726247
A042,A042_1,1,common,-0.41632885,0.2040954520165139,1.0,1.0,0.6931471805599453
A042,A042_1,1,congruent,-1.03602,0.2036301722131973,1.0,1.0,0.6931471805599453
A042,A042_1,1,incongruent,-0.86074084,0.2502669460427529,1.0,1.0,0.6931471805599453
A042,A042_2,2,common,-0.81903726,0.2040954520165139,28.93,836.9449,3.3988613218646075
A042,A042_2,2,congruent,-0.7044841,0.2036301722131973,28.93,836.9449,3.3988613218646075
A042,A042_2,2,incongruent,-0.98424995,0.2502669460427529,28.93,836.9449,3.3988613218646075
A042,A042_3,3,common,-0.38214347,0.2040954520165139,72.17,5208.5089,4.292785500895938
A042,A042_3,3,congruent,-0.9769495,0.2036301722131973,72.17,5208.5089,4.292785500895938
A042,A042_3,3,incongruent,-0.3926686,0.2502669460427529,72.17,5208.5089,4.292785500895938
A042,A042_4,4,common,-0.9186719,0.2040954520165139,146.02,21321.840400000005,4.9905686319459415
A042,A042_4,4,congruent,-0.91056365,0.2036301722131973,146.02,21321.840400000005,4.9905686319459415
A042,A042_4,4,incongruent,-0.84093654,0.2502669460427529,146.02,21321.840400000005,4.9905686319459415
A043,A043_1,1,common,0.757795,0.2040954520165139,1.0,1.0,0.6931471805599453
A043,A043_1,1,congruent,-0.2506091,0.2036301722131973,1.0,1.0,0.6931471805599453
A043,A043_1,1,incongruent,0.78850174,0.2502669460427529,1.0,1.0,0.6931471805599453
A043,A043_2,2,common,-0.19973269,0.2040954520165139,25.62,656.3844,3.2816628129669656
A043,A043_2,2,congruent,0.324874,0.2036301722131973,25.62,656.3844,3.2816628129669656
A043,A043_2,2,incongruent,0.013558855,0.2502669460427529,25.62,656.3844,3.2816628129669656
A043,A043_3,3,common,-0.016001845,0.2040954520165139,64.94,4217.2036,4.188745237643585
A043,A043_3,3,congruent,0.08870365,0.2036301722131973,64.94,4217.2036,4.188745237643585
A043,A043_3,3,incongruent,-0.10521755,0.2502669460427529,64.94,4217.2036,4.188745237643585
A043,A043_4,4,common,0.23185408,0.2040954520165139,149.33,22299.448900000003,5.012832877639743
A043,A043_4,4,congruent,0.3449688,0.2036301722131973,149.33,22299.448900000003,5.012832877639743
A043,A043_4,4,incongruent,-0.39143485,0.2502669460427529,149.33,22299.448900000003,5.012832877639743
A044,A044_1,1,common,-0.048274286,0.2040954520165139,1.0,1.0,0.6931471805599453
A044,A044_1,1,congruent,-0.54506886,0.2036301722131973,1.0,1.0,0.6931471805599453
A044,A044_1,1,incongruent,-0.61790776,0.2502669460427529,1.0,1.0,0.6931471805599453
A044,A044_2,2,common,0.15627731,0.2040954520165139,47.66,2271.4755999999998,3.8848573373553763
A044,A044_2,2,congruent,0.4069479,0.2036301722131973,47.66,2271.4755999999998,3.8848573373553763
A044,A044_2,2,incongruent,-1.0618534,0.2502669460427529,47.66,2271.4755999999998,3.8848573373553763
A044,A044_3,3,common,-1.405328,0.2040954520165139,91.63,8396.0569,4.5286130632659365
A044,A044_3,3,congruent,-1.0643257,0.2036301722131973,91.63,8396.0569,4.5286130632659365
A044,A044_3,3,incongruent,-1.4987515,0.2502669460427529,91.63,8396.0569,4.5286130632659365
A044,A044_4,4,common,-0.58809906,0.2040954520165139,155.27,24108.772900000004,5.0515852804252095
A044,A044_4,4,congruent,-0.7734772,0.2036301722131973,155.27,24108.772900000004,5.0515852804252095
A044,A044_4,4,incongruent,-0.8560462,0.2502669460427529,155.27,24108.772900000004,5.0515852804252095
A045,A045_1,1,common,-0.89009607,0.2040954520165139,1.0,1.0,0.6931471805599453
A045,A045_1,1,congruent,0.51168674,0.2036301722131973,1.0,1.0,0.6931471805599453
A045,A045_1,1,incongruent,-0.7983801,0.2502669460427529,1.0,1.0,0.6931471805599453
A045,A045_2,2,common,0.3883122,0.2040954520165139,24.66,608.1156,3.2449333591874905
A045,A045_2,2,congruent,-0.6215889,0.2036301722131973,24.66,608.1156,3.2449333591874905
A045,A045_2,2,incongruent,-1.2228643,0.2502669460427529,24.66,608.1156,3.2449333591874905
A045,A045_3,3,common,0.40510303,0.2040954520165139,72.23,5217.1729000000005,4.2936051730729785
A045,A045_3,3,congruent,-1.4425479,0.2036301722131973,72.23,5217.1729000000005,4.2936051730729785
A045,A045_3,3,incongruent,-0.58688635,0.2502669460427529,72.23,5217.1729000000005,4.2936051730729785
A045,A045_4,4,common,-0.8214229,0.2040954520165139,151.52,22958.310400000002,5.027295734989363
A045,A045_4,4,congruent,-0.6964962,0.2036301722131973,151.52,22958.310400000002,5.027295734989363
A045,A045_4,4,incongruent,-0.8438603,0.2502669460427529,151.52,22958.310400000002,5.027295734989363
A046,A046_1,1,common,-0.90597135,0.2040954520165139,1.0,1.0,0.6931471805599453
A046,A046_1,1,congruent,-0.69048274,0.2036301722131973,1.0,1.0,0.6931471805599453
A046,A046_1,1,incongruent,0.025198286,0.2502669460427529,1.0,1.0,0.6931471805599453
A046,A046_2,2,common,-1.2183027,0.2040954520165139,24.32,591.4624,3.2315945972759756
A046,A046_2,2,congruent,-1.3991541,0.2036301722131973,24.32,591.4624,3.2315945972759756
A046,A046_2,2,incongruent,-1.5552177,0.2502669460427529,24.32,591.4624,3.2315945972759756
A046,A046_3,3,common,-1.7039837,0.2040954520165139,73.05,5336.3025,4.304740540713808
A046,A046_3,3,congruent,-1.7624595,0.2036301722131973,73.05,5336.3025,4.304740540713808
A046,A046_3,3,incongruent,-1.8461552,0.2502669460427529,73.05,5336.3025,4.304740540713808
A046,A046_4,4,common,-1.4320672,0.2040954520165139,147.94,21886.243599999998,5.003543540282499
A046,A046_4,4,congruent,-0.6640278,0.2036301722131973,147.94,21886.243599999998,5.003543540282499
A046,A046_4,4,incongruent,-0.9045571,0.2502669460427529,147.94,21886.243599999998,5.003543540282499
A047,A047_1,1,common,0.13968204,0.2040954520165139,1.0,1.0,0.6931471805599453
A047,A047_1,1,congruent,-0.9987005,0.2036301722131973,1.0,1.0,0.6931471805599453
A047,A047_1,1,incongruent,-0.21164589,0.2502669460427529,1.0,1.0,0.6931471805599453
A047,A047_2,2,common,0.26557735,0.2040954520165139,23.46,550.3716000000001,3.1970391302590264
A047,A047_2,2,congruent,-0.59096724,0.2036301722131973,23.46,550.3716000000001,3.1970391302590264
A047,A047_2,2,incongruent,0.02223746,0.2502669460427529,23.46,550.3716000000001,3.1970391302590264
A047,A047_3,3,common,-1.6111008,0.2040954520165139,76.85,5905.922499999999,4.354783898280007
A047,A047_3,3,congruent,-0.4910213,0.2036301722131973,76.85,5905.922499999999,4.354783898280007
A047,A047_3,3,incongruent,-1.2289011,0.2502669460427529,76.85,5905.922499999999,4.354783898280007
A047,A047_4,4,common,-1.2204626,0.2040954520165139,144.22,20799.4084,4.978249833952101
A047,A047_4,4,congruent,-0.8820875,0.2036301722131973,144.22,20799.4084,4.978249833952101
A047,A047_4,4,incongruent,-1.0668012,0.2502669460427529,144.22,20799.4084,4.978249833952101
A048,A048_1,1,common,1.3166867,0.2040954520165139,1.0,1.0,0.6931471805599453
A048,A048_1,1,congruent,1.465176,0.2036301722131973,1.0,1.0,0.6931471805599453
A048,A048_1,1,incongruent,1.5430374,0.2502669460427529,1.0,1.0,0.6931471805599453
A048,A048_2,2,common,-0.5660378,0.2040954520165139,23.91,571.6881,3.215269329274089
A048,A048_2,2,congruent,0.76180255,0.2036301722131973,23.91,571.6881,3.215269329274089
A048,A048_2,2,incongruent,0.0044574975,0.2502669460427529,23.91,571.6881,3.215269329274089
A048,A048_3,3,common,0.049876552,0.2040954520165139,81.15,6585.322500000001,4.408546844483277
A048,A048_3,3,congruent,0.61011624,0.2036301722131973,81.15,6585.322500000001,4.408546844483277
A048,A048_3,3,incongruent,-0.30078787,0.2502669460427529,81.15,6585.322500000001,4.408546844483277
A048,A048_4,4,common,0.5328062,0.2040954520165139,146.3,21403.690000000002,4.9924713234685845
A048,A048_4,4,congruent,-0.6355422,0.2036301722131973,146.3,21403.690000000002,4.9924713234685845
A048,A048_4,4,incongruent,0.34534124,0.2502669460427529,146.3,21403.690000000002,4.9924713234685845
A049,A049_1,1,common,2.3285882,0.2040954520165139,1.0,1.0,0.6931471805599453
A049,A049_1,1,congruent,2.4683897,0.2036301722131973,1.0,1.0,0.6931471805599453
A049,A049_1,1,incongruent,1.7039328,0.2502669460427529,1.0,1.0,0.6931471805599453
A049,A049_2,2,common,-0.61864823,0.2040954520165139,27.12,735.4944,3.336481066942464
A049,A049_2,2,congruent,-0.3462549,0.2036301722131973,27.12,735.4944,3.336481066942464
A049,A049_2,2,incongruent,-0.776793,0.2502669460427529,27.12,735.4944,3.336481066942464
A049,A049_3,3,common,0.80113494,0.2040954520165139,111.38,12405.5044,4.721885985684052
A049,A049_3,3,congruent,0.29564613,0.2036301722131973,111.38,12405.5044,4.721885985684052
A049,A049_3,3,incongruent,0.18280654,0.2502669460427529,111.38,12405.5044,4.721885985684052
A049,A049_4,4,common,0.23691456,0.2040954520165139,168.86,28513.699600000004,5.134974568351863
A049,A049_4,4,congruent,1.2685435,0.2036301722131973,168.86,28513.699600000004,5.134974568351863
A049,A049_4,4,incongruent,-0.3245633,0.2502669460427529,168.86,28513.699600000004,5.134974568351863
A050,A050_1,1,common,-0.025785625,0.2040954520165139,1.0,1.0,0.6931471805599453
A050,A050_1,1,congruent,-0.5142865,0.2036301722131973,1.0,1.0,0.6931471805599453
A050,A050_1,1,incongruent,0.34892735,0.2502669460427529,1.0,1.0,0.6931471805599453
A050,A050_2,2,common,-0.7871615,0.2040954520165139,24.73,611.5729,3.2476576262936527
A050,A050_2,2,congruent,-0.2350616,0.2036301722131973,24.73,611.5729,3.2476576262936527
A050,A050_2,2,incongruent,-0.16340919,0.2502669460427529,24.73,611.5729,3.2476576262936527
A050,A050_3,3,common,-0.8838886,0.2040954520165139,93.39,8721.6921,4.547435135336853
A050,A050_3,3,congruent,-1.5945655,0.2036301722131973,93.39,8721.6921,4.547435135336853
A050,A050_3,3,incongruent,-0.5975643,0.2502669460427529,93.39,8721.6921,4.547435135336853
A050,A050_4,4,common,-0.6361456,0.2040954520165139,148.69,22108.716099999998,5.008566488927144
A050,A050_4,4,congruent,-0.52260035,0.2036301722131973,148.69,22108.716099999998,5.008566488927144
A050,A050_4,4,incongruent,0.18877557,0.2502669460427529,148.69,22108.716099999998,5.008566488927144
A051,A051_1,1,common,1.1282104,0.2040954520165139,1.0,1.0,0.6931471805599453
A051,A051_1,1,congruent,1.1841274,0.2036301722131973,1.0,1.0,0.6931471805599453
A051,A051_1,1,incongruent,1.3901234,0.2502669460427529,1.0,1.0,0.6931471805599453
A051,A051_2,2,common,-0.07324263,0.2040954520165139,17.16,294.4656,2.8992213731731473
A051,A051_2,2,congruent,-0.27774304,0.2036301722131973,17.16,294.4656,2.8992213731731473
A051,A051_2,2,incongruent,0.47511357,0.2502669460427529,17.16,294.4656,2.8992213731731473
A051,A051_3,3,common,-0.5694605,0.2040954520165139,65.63,4307.296899999999,4.199154926574446
A051,A051_3,3,congruent,-0.46199885,0.2036301722131973,65.63,4307.296899999999,4.199154926574446
A051,A051_3,3,incongruent,-0.8027732,0.2502669460427529,65.63,4307.296899999999,4.199154926574446
A051,A051_4,4,common,-0.07445507,0.2040954520165139,146.99,21606.060100000002,4.997144703913756
A051,A051_4,4,congruent,0.17355834,0.2036301722131973,146.99,21606.060100000002,4.997144703913756
A051,A051_4,4,incongruent,-0.48814517,0.2502669460427529,146.99,21606.060100000002,4.997144703913756
A052,A052_1,1,common,0.9912534,0.2040954520165139,1.0,1.0,0.6931471805599453
A052,A052_1,1,congruent,0.508904,0.2036301722131973,1.0,1.0,0.6931471805599453
A052,A052_1,1,incongruent,0.8948797,0.2502669460427529,1.0,1.0,0.6931471805599453
A052,A052_2,2,common,-0.49597287,0.2040954520165139,31.76,1008.6976000000001,3.4892082589848687
A052,A052_2,2,congruent,-0.74195904,0.2036301722131973,31.76,1008.6976000000001,3.4892082589848687
A052,A052_2,2,incongruent,0.6970719,0.2502669460427529,31.76,1008.6976000000001,3.4892082589848687
A052,A052_3,3,common,-0.23922019,0.2040954520165139,80.98,6557.760400000001,4.406475315076191
A052,A052_3,3,congruent,0.44445187,0.2036301722131973,80.98,6557.760400000001,4.406475315076191
A052,A052_3,3,incongruent,0.91938573,0.2502669460427529,80.98,6557.760400000001,4.406475315076191
A052,A052_4,4,common,0.21169528,0.2040954520165139,153.27,23491.692900000002,5.038704314023848
A052,A052_4,4,congruent,-0.59486616,0.2036301722131973,153.27,23491.692900000002,5.038704314023848
A052,A052_4,4,incongruent,-0.99663544,0.2502669460427529,153.27,23491.692900000002,5.038704314023848
A053,A053_1,1,common,1.1942942,0.2040954520165139,1.0,1.0,0.6931471805599453
A053,A053_1,1,congruent,1.2606684,0.2036301722131973,1.0,1.0,0.6931471805599453
A053,A053_1,1,incongruent,1.1711773,0.2502669460427529,1.0,1.0,0.6931471805599453
A053,A053_2,2,common,1.0140568,0.2040954520165139,32.71,1069.9441000000002,3.5177945292459696
A053,A053_2,2,congruent,0.17454872,0.2036301722131973,32.71,1069.9441000000002,3.5177945292459696
A053,A053_2,2,incongruent,0.4695981,0.2502669460427529,32.71,1069.9441000000002,3.5177945292459696
A053,A053_3,3,common,-0.77785575,0.2040954520165139,78.28,6127.758400000001,4.372985890021733
A053,A053_3,3,congruent,-0.14215334,0.2036301722131973,78.28,6127.758400000001,4.372985890021733
A053,A053_3,3,incongruent,-0.85733527,0.2502669460427529,78.28,6127.758400000001,4.372985890021733
A053,A053_4,4,common,-0.42338338,0.2040954520165139,148.9,22171.210000000003,5.009968405108552
A053,A053_4,4,congruent,-0.36254555,0.2036301722131973,148.9,22171.210000000003,5.009968405108552
A053,A053_4,4,incongruent,0.5410274,0.2502669460427529,148.9,22171.210000000003,5.009968405108552
A054,A054_1,1,common,0.112352505,0.2040954520165139,1.0,1.0,0.6931471805599453
A054,A054_1,1,congruent,0.19317469,0.2036301722131973,1.0,1.0,0.6931471805599453
A054,A054_1,1,incongruent,0.015662005,0.2502669460427529,1.0,1.0,0.6931471805599453
A054,A054_2,2,common,1.3131359,0.2040954520165139,16.9,285.60999999999996,2.884800712846709
A054,A054_2,2,congruent,0.6535222,0.2036301722131973,16.9,285.60999999999996,2.884800712846709
A054,A054_2,2,incongruent,-0.011433291,0.2502669460427529,16.9,285.60999999999996,2.884800712846709
A054,A054_3,3,common,0.456199,0.2040954520165139,72.83,5304.2089,4.3017651530710745
A054,A054_3,3,congruent,0.64946985,0.2036301722131973,72.83,5304.2089,4.3017651530710745
A054,A054_3,3,incongruent,0.7770987,0.2502669460427529,72.83,5304.2089,4.3017651530710745
A054,A054_4,4,common,1.335235,0.2040954520165139,136.83,18722.448900000003,4.926021041706347
A054,A054_4,4,congruent,1.0692888,0.2036301722131973,136.83,18722.448900000003,4.926021041706347
A054,A054_4,4,incongruent,1.3347372,0.2502669460427529,136.83,18722.448900000003,4.926021041706347
A055,A055_1,1,common,-0.6754009,0.2040954520165139,1.0,1.0,0.6931471805599453
A055,A055_1,1,congruent,-0.5042646,0.2036301722131973,1.0,1.0,0.6931471805599453
A055,A055_1,1,incongruent,0.21309456,0.2502669460427529,1.0,1.0,0.6931471805599453
A055,A055_2,2,common,0.22451076,0.2040954520165139,23.24,540.0975999999999,3.1880041612011136
A055,A055_2,2,congruent,0.4211541,0.2036301722131973,23.24,540.0975999999999,3.1880041612011136
A055,A055_2,2,incongruent,0.84412307,0.2502669460427529,23.24,540.0975999999999,3.1880041612011136
A055,A055_3,3,common,-1.3925431,0.2040954520165139,74.48,5547.2704,4.32386772050035
A055,A055_3,3,congruent,0.059292197,0.2036301722131973,74.48,5547.2704,4.32386772050035
A055,A055_3,3,incongruent,-0.8594643,0.2502669460427529,74.48,5547.2704,4.32386772050035
A055,A055_4,4,common,-1.1293672,0.2040954520165139,149.21,22263.6241,5.012034315009963
A055,A055_4,4,congruent,-1.4893087,0.2036301722131973,149.21,22263.6241,5.012034315009963
A055,A055_4,4,incongruent,-0.51400054,0.2502669460427529,149.21,22263.6241,5.012034315009963
A056,A056_1,1,common,0.44197354,0.2040954520165139,1.0,1.0,0.6931471805599453
A056,A056_1,1,congruent,1.5678117,0.2036301722131973,1.0,1.0,0.6931471805599453
A056,A056_1,1,incongruent,1.0410783,0.2502669460427529,1.0,1.0,0.6931471805599453
A056,A056_2,2,common,-0.46822947,0.2040954520165139,33.61,1129.6321,3.544142657647253
A056,A056_2,2,congruent,-0.111683175,0.2036301722131973,33.61,1129.6321,3.544142657647253
A056,A056_2,2,incongruent,0.75550884,0.2502669460427529,33.61,1129.6321,3.544142657647253
A056,A056_3,3,common,0.5168413,0.2040954520165139,71.46,5106.531599999999,4.283034685466931
A056,A056_3,3,congruent,-0.22707924,0.2036301722131973,71.46,5106.531599999999,4.283034685466931
A056,A056_3,3,incongruent,-0.10310592,0.2502669460427529,71.46,5106.531599999999,4.283034685466931
A056,A056_4,4,common,-1.1947672,0.2040954520165139,147.84,21856.6656,5.002871903478422
A056,A056_4,4,congruent,-0.9546749,0.2036301722131973,147.84,21856.6656,5.002871903478422
A056,A056_4,4,incongruent,-1.3111924,0.2502669460427529,147.84,21856.6656,5.002871903478422
A057,A057_1,1,common,-0.7653699,0.2040954520165139,1.0,1.0,0.6931471805599453
A057,A057_1,1,congruent,-0.046011705,0.2036301722131973,1.0,1.0,0.6931471805599453
A057,A057_1,1,incongruent,0.39153576,0.2502669460427529,1.0,1.0,0.6931471805599453
A057,A057_2,2,common,-0.67995614,0.2040954520165139,24.78,614.0484,3.2495989975110415
A057,A057_2,2,congruent,-1.045349,0.2036301722131973,24.78,614.0484,3.2495989975110415
A057,A057_2,2,incongruent,-0.6593658,0.2502669460427529,24.78,614.0484,3.2495989975110415
A057,A057_3,3,common,-0.8555299,0.2040954520165139,73.83,5450.8688999999995,4.315218874092267
A057,A057_3,3,congruent,0.19582435,0.2036301722131973,73.83,5450.8688999999995,4.315218874092267
A057,A057_3,3,incongruent,-0.26159924,0.2502669460427529,73.83,5450.8688999999995,4.315218874092267
A057,A057_4,4,common,-1.5874808,0.2040954520165139,145.06,21042.4036,4.984017496191964
A057,A057_4,4,congruent,-0.9524506,0.2036301722131973,145.06,21042.4036,4.984017496191964
A057,A057_4,4,incongruent,-1.1758463,0.2502669460427529,145.06,21042.4036,4.984017496191964
A058,A058_1,1,common,1.2586172,0.2040954520165139,1.0,1.0,0.6931471805599453
A058,A058_1,1,congruent,1.9213951,0.2036301722131973,1.0,1.0,0.6931471805599453
A058,A058_1,1,incongruent,1.5958283,0.2502669460427529,1.0,1.0,0.6931471805599453
A058,A058_2,2,common,-1.3624374,0.2040954520165139,22.96,527.1616,3.1763857732472487
A058,A058_2,2,congruent,-0.4265812,0.2036301722131973,22.96,527.1616,3.1763857732472487
A058,A058_2,2,incongruent,-0.64883363,0.2502669460427529,22.96,527.1616,3.1763857732472487
A058,A058_3,3,common,-0.44033092,0.2040954520165139,66.28,4393.0384,4.208863015664693
A058,A058_3,3,congruent,-1.1825073,0.2036301722131973,66.28,4393.0384,4.208863015664693
A058,A058_3,3,incongruent,0.60998476,0.2502669460427529,66.28,4393.0384,4.208863015664693
A058,A058_4,4,common,-0.6662419,0.2040954520165139,143.48,20586.510399999996,4.973141089668675
A058,A058_4,4,congruent,-0.6752282,0.2036301722131973,143.48,20586.510399999996,4.973141089668675
A058,A058_4,4,incongruent,-0.17744234,0.2502669460427529,143.48,20586.510399999996,4.973141089668675
A059,A059_1,1,common,0.8761934,0.2040954520165139,1.0,1.0,0.6931471805599453
A059,A059_1,1,congruent,0.35249233,0.2036301722131973,1.0,1.0,0.6931471805599453
A059,A059_1,1,incongruent,0.7710165,0.2502669460427529,1.0,1.0,0.6931471805599453
A059,A059_2,2,common,1.6311331,0.2040954520165139,30.4,924.16,3.4468078929142076
A059,A059_2,2,congruent,-0.047137074,0.2036301722131973,30.4,924.16,3.4468078929142076
A059,A059_2,2,incongruent,1.4908059,0.2502669460427529,30.4,924.16,3.4468078929142076
A059,A059_3,3,common,1.688777,0.2040954520165139,79.78,6364.8484,4.391729410135267
A059,A059_3,3,congruent,1.1274257,0.2036301722131973,79.78,6364.8484,4.391729410135267
A059,A059_3,3,incongruent,1.3176429,0.2502669460427529,79.78,6364.8484,4.391729410135267
A059,A059_4,4,common,0.26413596,0.2040954520165139,151.93,23082.7249,5.029980300360032
A059,A059_4,4,congruent,0.40472108,0.2036301722131973,151.93,23082.7249,5.029980300360032
A059,A059_4,4,incongruent,0.3940933,0.2502669460427529,151.93,23082.7249,5.029980300360032
A060,A060_1,1,common,-0.2880266,0.2040954520165139,1.0,1.0,0.6931471805599453
A060,A060_1,1,congruent,0.12716137,0.2036301722131973,1.0,1.0,0.6931471805599453
A060,A060_1,1,incongruent,-0.46194658,0.2502669460427529,1.0,1.0,0.6931471805599453
A060,A060_2,2,common,0.76492304,0.2040954520165139,24.87,618.5169000000001,3.2530839961979376
A060,A060_2,2,congruent,0.14060204,0.2036301722131973,24.87,618.5169000000001,3.2530839961979376
A060,A060_2,2,incongruent,0.8758639,0.2502669460427529,24.87,618.5169000000001,3.2530839961979376
A060,A060_3,3,common,-0.82909024,0.2040954520165139,94.68,8964.3024,4.561009290202322
A060,A060_3,3,congruent,0.67145395,0.2036301722131973,94.68,8964.3024,4.561009290202322
A060,A060_3,3,incongruent,-0.46734858,0.2502669460427529,94.68,8964.3024,4.561009290202322
A060,A060_4,4,common,0.7704521,0.2040954520165139,143.91,20710.088099999997,4.976112860057833
A060,A060_4,4,congruent,0.02263484,0.2036301722131973,143.91,20710.088099999997,4.976112860057833
A060,A060_4,4,incongruent,0.55328596,0.2502669460427529,143.91,20710.088099999997,4.976112860057833
A061,A061_1,1,common,1.8709815,0.2040954520165139,1.0,1.0,0.6931471805599453
A061,A061_1,1,congruent,2.2091095,0.2036301722131973,1.0,1.0,0.6931471805599453
A061,A061_1,1,incongruent,1.9758615,0.2502669460427529,1.0,1.0,0.6931471805599453
A061,A061_2,2,common,1.2154844,0.2040954520165139,35.16,1236.2255999999998,3.5879535355239756
A061,A061_2,2,congruent,-0.52062726,0.2036301722131973,35.16,1236.2255999999998,3.5879535355239756
A061,A061_2,2,incongruent,0.95930165,0.2502669460427529,35.16,1236.2255999999998,3.5879535355239756
A061,A061_3,3,common,-0.2553863,0.2040954520165139,82.55,6814.5025,4.425445255041403
A061,A061_3,3,congruent,0.7151998,0.2036301722131973,82.55,6814.5025,4.425445255041403
A061,A061_3,3,incongruent,1.1962534,0.2502669460427529,82.55,6814.5025,4.425445255041403
A061,A061_4,4,common,-0.54339635,0.2040954520165139,146.56,21479.8336,4.994234872728475
A061,A061_4,4,congruent,-0.15303375,0.2036301722131973,146.56,21479.8336,4.994234872728475
A061,A061_4,4,incongruent,-1.0759567,0.2502669460427529,146.56,21479.8336,4.994234872728475
A062,A062_1,1,common,2.0085301,0.2040954520165139,1.0,1.0,0.6931471805599453
A062,A062_1,1,congruent,-0.6597618,0.2036301722131973,1.0,1.0,0.6931471805599453
A062,A062_1,1,incongruent,1.7081833,0.2502669460427529,1.0,1.0,0.6931471805599453
A062,A062_2,2,common,-0.41414642,0.2040954520165139,44.69,1997.1961,3.8218794555751803
A062,A062_2,2,congruent,0.8971074,0.2036301722131973,44.69,1997.1961,3.8218794555751803
A062,A062_2,2,incongruent,-0.32030016,0.2502669460427529,44.69,1997.1961,3.8218794555751803
A062,A062_3,3,common,-1.1632184,0.2040954520165139,92.72,8596.9984,4.540311613639595
A062,A062_3,3,congruent,-0.17561032,0.2036301722131973,92.72,8596.9984,4.540311613639595
A062,A062_3,3,incongruent,-1.3425431,0.2502669460427529,92.72,8596.9984,4.540311613639595
A062,A062_4,4,common,-1.2858055,0.2040954520165139,149.18,22254.672400000003,5.011834574671738
A062,A062_4,4,congruent,-1.1743544,0.2036301722131973,149.18,22254.672400000003,5.011834574671738
A062,A062_4,4,incongruent,-0.50369847,0.2502669460427529,149.18,22254.672400000003,5.011834574671738
A063,A063_1,1,common,0.95526993,0.2040954520165139,1.0,1.0,0.6931471805599453
A063,A063_1,1,congruent,1.8463829,0.2036301722131973,1.0,1.0,0.6931471805599453
A063,A063_1,1,incongruent,1.181876,0.2502669460427529,1.0,1.0,0.6931471805599453
A063,A063_2,2,common,0.88821685,0.2040954520165139,21.98,483.1204,3.1346242724206097
