composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent
A077_3,0.021049995,0.8615411,-0.52233475,0.20409545201651397,0.20363017221319737,0.25026694604275296
A077_4,-0.6809653,1.3088138,0.10353218,0.20409545201651397,0.20363017221319737,0.25026694604275296
A078_1,-1.0208169,-0.9684429,0.05310916,0.20409545201651397,0.20363017221319737,0.25026694604275296
A078_2,-0.36237228,0.40410304,0.06505968,0.20409545201651397,0.20363017221319737,0.25026694604275296
A078_3,-0.89406854,-0.8997213,-0.6126658,0.20409545201651397,0.20363017221319737,0.25026694604275296
A078_4,-0.995187,-0.87929904,-0.620324,0.20409545201651397,0.20363017221319737,0.25026694604275296
A079_1,-0.70267665,1.0419909,0.4417227,0.20409545201651397,0.20363017221319737,0.25026694604275296
A079_2,0.2775583,0.51806223,0.2991375,0.20409545201651397,0.20363017221319737,0.25026694604275296
A079_3,-1.4657549,0.39864933,-1.1126169,0.20409545201651397,0.20363017221319737,0.25026694604275296
A079_4,-0.5430541,-0.5826797,-0.41008145,0.20409545201651397,0.20363017221319737,0.25026694604275296
A080_1,0.3459398,-0.30391818,0.21743575,0.20409545201651397,0.20363017221319737,0.25026694604275296
A080_2,0.6782108,1.4270613,-0.35362113,0.20409545201651397,0.20363017221319737,0.25026694604275296
A080_3,-0.094516024,0.21995044,0.012871319,0.20409545201651397,0.20363017221319737,0.25026694604275296
A080_4,0.5189174,-1.9655851,-0.5017172,0.20409545201651397,0.20363017221319737,0.25026694604275296
A081_1,0.09494686,0.3262066,0.33956474,0.20409545201651397,0.20363017221319737,0.25026694604275296
A081_2,-0.5913677,0.68129265,-0.7025455,0.20409545201651397,0.20363017221319737,0.25026694604275296
A081_3,0.60697514,0.78362215,1.185948,0.20409545201651397,0.20363017221319737,0.25026694604275296
A081_4,0.045623016,0.15277512,-0.11331866,0.20409545201651397,0.20363017221319737,0.25026694604275296
A082_1,-0.43369085,0.07884519,0.5909718,0.20409545201651397,0.20363017221319737,0.25026694604275296
A082_2,0.8334503,1.2084904,1.7047628,0.20409545201651397,0.20363017221319737,0.25026694604275296
A082_3,0.3923902,-0.31052202,0.47722608,0.20409545201651397,0.20363017221319737,0.25026694604275296
A082_4,-0.5529137,-0.16126294,-0.36600083,0.20409545201651397,0.20363017221319737,0.25026694604275296
A083_1,1.400244,1.3940722,1.9620285,0.20409545201651397,0.20363017221319737,0.25026694604275296
A083_2,0.21178734,0.1500726,0.78853405,0.20409545201651397,0.20363017221319737,0.25026694604275296
A083_3,-0.6065929,-0.03488601,0.3108095,0.20409545201651397,0.20363017221319737,0.25026694604275296
A083_4,-0.5225608,0.7874446,0.48862046,0.20409545201651397,0.20363017221319737,0.25026694604275296
A084_1,0.7903994,0.48942167,0.72576207,0.20409545201651397,0.20363017221319737,0.25026694604275296
A084_2,0.028809577,0.050687373,-0.55696106,0.20409545201651397,0.20363017221319737,0.25026694604275296
A084_3,0.6026734,0.91039324,-0.52908874,0.20409545201651397,0.20363017221319737,0.25026694604275296
A084_4,-0.94773644,0.21951535,-0.7558984,0.20409545201651397,0.20363017221319737,0.25026694604275296
A085_1,0.05069244,0.2599644,-0.6856991,0.20409545201651397,0.20363017221319737,0.25026694604275296
A085_2,0.4824995,1.5620394,0.52859944,0.20409545201651397,0.20363017221319737,0.25026694604275296
A085_3,0.7540678,0.765176,-1.1357965,0.20409545201651397,0.20363017221319737,0.25026694604275296
A085_4,-0.3035984,-0.20852335,-1.0251873,0.20409545201651397,0.20363017221319737,0.25026694604275296
A086_1,0.31520668,1.1878686,0.20956798,0.20409545201651397,0.20363017221319737,0.25026694604275296
A086_2,-0.52530247,-0.057721067,0.6691455,0.20409545201651397,0.20363017221319737,0.25026694604275296
A086_3,-0.9600261,-0.4356082,-1.3725928,0.20409545201651397,0.20363017221319737,0.25026694604275296
A086_4,0.004560149,-1.1004574,-1.318279,0.20409545201651397,0.20363017221319737,0.25026694604275296
A087_1,0.37218785,0.23593068,-0.2862363,0.20409545201651397,0.20363017221319737,0.25026694604275296
A087_2,1.1098173,1.2953668,0.4626711,0.20409545201651397,0.20363017221319737,0.25026694604275296
A087_3,0.28555623,0.086815126,0.9098841,0.20409545201651397,0.20363017221319737,0.25026694604275296
A087_4,1.0743926,0.22902194,0.3902887,0.20409545201651397,0.20363017221319737,0.25026694604275296
A088_1,0.9950839,0.5966523,1.2980473,0.20409545201651397,0.20363017221319737,0.25026694604275296
A088_2,1.8471406,1.8461702,1.5379694,0.20409545201651397,0.20363017221319737,0.25026694604275296
A088_3,1.4163339,0.5751888,1.1656122,0.20409545201651397,0.20363017221319737,0.25026694604275296
A088_4,2.1209924,0.29970908,2.0626216,0.20409545201651397,0.20363017221319737,0.25026694604275296
A089_1,0.9409946,1.430805,0.5274132,0.20409545201651397,0.20363017221319737,0.25026694604275296
A089_2,1.1363077,1.1735958,0.61103594,0.20409545201651397,0.20363017221319737,0.25026694604275296
A089_3,-0.234108,0.88336265,0.15365615,0.20409545201651397,0.20363017221319737,0.25026694604275296
A089_4,-0.3051235,-0.6847285,0.11396811,0.20409545201651397,0.20363017221319737,0.25026694604275296
A090_1,0.0064003887,0.49182996,-0.13658163,0.20409545201651397,0.20363017221319737,0.25026694604275296
A090_2,0.16867337,0.032577816,-1.1563852,0.20409545201651397,0.20363017221319737,0.25026694604275296
A090_3,-1.9070288,-0.98782873,-0.22022721,0.20409545201651397,0.20363017221319737,0.25026694604275296
A090_4,-0.1302624,-0.8693124,-0.57957613,0.20409545201651397,0.20363017221319737,0.25026694604275296
A091_1,0.3466838,-0.029805318,0.65578634,0.20409545201651397,0.20363017221319737,0.25026694604275296
A091_2,0.26540494,-0.34152204,-0.35849047,0.20409545201651397,0.20363017221319737,0.25026694604275296
A091_3,-1.2731922,-0.6156377,-1.1216316,0.20409545201651397,0.20363017221319737,0.25026694604275296
A091_4,-0.7610385,-1.1717794,-0.421866,0.20409545201651397,0.20363017221319737,0.25026694604275296
A092_1,-0.23666582,-0.8569857,0.317981,0.20409545201651397,0.20363017221319737,0.25026694604275296
A092_2,-1.1681285,0.1620868,-1.4524665,0.20409545201651397,0.20363017221319737,0.25026694604275296
A092_3,-1.4122921,-1.4077404,0.32713184,0.20409545201651397,0.20363017221319737,0.25026694604275296
A092_4,-0.9379314,-0.66322774,-1.303472,0.20409545201651397,0.20363017221319737,0.25026694604275296
A093_1,0.92357063,0.32042587,-0.14417969,0.20409545201651397,0.20363017221319737,0.25026694604275296
A093_2,0.8804739,0.47054252,1.3392057,0.20409545201651397,0.20363017221319737,0.25026694604275296
A093_3,-0.33775264,0.87181175,0.06263431,0.20409545201651397,0.20363017221319737,0.25026694604275296
A093_4,0.43282357,-1.4217575,0.80628985,0.20409545201651397,0.20363017221319737,0.25026694604275296
A094_1,-0.60568935,-0.8518585,-0.85623187,0.20409545201651397,0.20363017221319737,0.25026694604275296
A094_2,0.04897913,-0.5786703,-0.23127083,0.20409545201651397,0.20363017221319737,0.25026694604275296
A094_3,-1.390482,-0.35300007,-1.4646033,0.20409545201651397,0.20363017221319737,0.25026694604275296
A094_4,-1.2023008,-0.21578729,-0.9140438,0.20409545201651397,0.20363017221319737,0.25026694604275296
A095_1,1.6557558,2.0616446,1.6166664,0.20409545201651397,0.20363017221319737,0.25026694604275296
A095_2,0.40608025,-0.17062126,-0.08364898,0.20409545201651397,0.20363017221319737,0.25026694604275296
A095_3,0.31659728,-0.8887086,0.10061908,0.20409545201651397,0.20363017221319737,0.25026694604275296
A095_4,-0.43716764,-0.8356145,0.2919094,0.20409545201651397,0.20363017221319737,0.25026694604275296
A096_1,0.12781216,0.346876,-0.88619196,0.20409545201651397,0.20363017221319737,0.25026694604275296
A096_2,-0.5154981,0.018268207,-0.68815154,0.20409545201651397,0.20363017221319737,0.25026694604275296
A096_3,-1.942024,-1.6377039,-1.9849001,0.20409545201651397,0.20363017221319737,0.25026694604275296
A096_4,-2.0614457,-0.4611773,-2.0695786,0.20409545201651397,0.20363017221319737,0.25026694604275296
A097_1,-0.024022782,0.051817585,0.22450045,0.20409545201651397,0.20363017221319737,0.25026694604275296
A097_2,-0.31129134,0.049594127,-0.9200643,0.20409545201651397,0.20363017221319737,0.25026694604275296
A097_3,0.5527375,-0.09872574,0.75515735,0.20409545201651397,0.20363017221319737,0.25026694604275296
A097_4,-0.23452982,-0.8549654,-0.97883,0.20409545201651397,0.20363017221319737,0.25026694604275296
A098_1,-0.46138126,1.013564,1.126003,0.20409545201651397,0.20363017221319737,0.25026694604275296
A098_2,0.1612877,0.24125524,0.3171968,0.20409545201651397,0.20363017221319737,0.25026694604275296
A098_3,1.0698949,0.5392809,1.383977,0.20409545201651397,0.20363017221319737,0.25026694604275296
A098_4,-0.863407,0.048315875,-1.3131907,0.20409545201651397,0.20363017221319737,0.25026694604275296
A099_1,-0.006490755,0.29591674,0.57338434,0.20409545201651397,0.20363017221319737,0.25026694604275296
A099_2,0.6510458,0.58491695,0.5532507,0.20409545201651397,0.20363017221319737,0.25026694604275296
A099_3,0.624924,-0.5780219,0.7926972,0.20409545201651397,0.20363017221319737,0.25026694604275296
A099_4,0.42285448,1.979714,1.2565347,0.20409545201651397,0.20363017221319737,0.25026694604275296
A100_1,0.67734843,-1.2328355,0.35882238,0.20409545201651397,0.20363017221319737,0.25026694604275296
A100_2,1.3054515,1.6018829,1.6406876,0.20409545201651397,0.20363017221319737,0.25026694604275296
A100_3,-0.68622696,1.1968287,0.11436492,0.20409545201651397,0.20363017221319737,0.25026694604275296
A100_4,0.42788854,-1.1770359,0.111819886,0.20409545201651397,0.20363017221319737,0.25026694604275296
A101_1,-0.7441158,-0.4241557,0.45375252,0.20409545201651397,0.20363017221319737,0.25026694604275296
A101_2,-0.82215184,-0.057708777,-0.72713286,0.20409545201651397,0.20363017221319737,0.25026694604275296
A101_3,-1.4351641,-1.1671836,-0.5623444,0.20409545201651397,0.20363017221319737,0.25026694604275296
A101_4,-0.61321485,-0.9706135,-0.66386867,0.20409545201651397,0.20363017221319737,0.25026694604275296
A102_1,-0.79788387,0.7303611,-0.7586401,0.20409545201651397,0.20363017221319737,0.25026694604275296
A102_2,0.554564,1.9988064,0.9762061,0.20409545201651397,0.20363017221319737,0.25026694604275296
A102_3,-1.2102917,-0.14399926,-0.16103044,0.20409545201651397,0.20363017221319737,0.25026694604275296
A102_4,-0.091870844,-1.2732862,0.83283776,0.20409545201651397,0.20363017221319737,0.25026694604275296
A103_1,1.3719649,1.4174058,1.5466211,0.20409545201651397,0.20363017221319737,0.25026694604275296
A103_2,-0.89227784,-0.3500236,-0.13615525,0.20409545201651397,0.20363017221319737,0.25026694604275296
A103_3,-1.7149671,-0.29040486,-0.9849798,0.20409545201651397,0.20363017221319737,0.25026694604275296
A103_4,-0.02440658,-1.1439949,-1.2816291,0.20409545201651397,0.20363017221319737,0.25026694604275296
A104_1,1.946146,0.52419245,1.6336819,0.20409545201651397,0.20363017221319737,0.25026694604275296
A104_2,0.61260015,1.0531029,0.90540886,0.20409545201651397,0.20363017221319737,0.25026694604275296
A104_3,-0.58344537,1.0567846,-0.40861678,0.20409545201651397,0.20363017221319737,0.25026694604275296
A104_4,-0.88756466,-1.9452,-0.90486395,0.20409545201651397,0.20363017221319737,0.25026694604275296
A105_1,0.41903418,0.9722759,0.714073,0.20409545201651397,0.20363017221319737,0.25026694604275296
A105_2,0.9510838,0.64983475,-0.0083685,0.20409545201651397,0.20363017221319737,0.25026694604275296
A105_3,-0.65305185,-0.33194155,-0.9085332,0.20409545201651397,0.20363017221319737,0.25026694604275296
A105_4,-0.0010390893,-0.5857954,-0.21300952,0.20409545201651397,0.20363017221319737,0.25026694604275296
A106_1,0.9447278,1.6375366,1.3738225,0.20409545201651397,0.20363017221319737,0.25026694604275296
A106_2,0.31260803,-0.67422247,-0.30768982,0.20409545201651397,0.20363017221319737,0.25026694604275296
A106_3,0.30325955,0.15615544,-0.32217082,0.20409545201651397,0.20363017221319737,0.25026694604275296
A106_4,0.69687855,0.36424237,0.8650487,0.20409545201651397,0.20363017221319737,0.25026694604275296
A107_1,-0.5392925,-1.6095192,-0.54907095,0.20409545201651397,0.20363017221319737,0.25026694604275296
A107_2,-1.4539369,-1.3350258,-1.0598805,0.20409545201651397,0.20363017221319737,0.25026694604275296
A107_3,-0.37924552,-0.5733027,-1.1174673,0.20409545201651397,0.20363017221319737,0.25026694604275296
A107_4,-0.2326901,-0.69361115,-0.53590333,0.20409545201651397,0.20363017221319737,0.25026694604275296
A108_1,-1.0477097,-0.22847334,-0.6783539,0.20409545201651397,0.20363017221319737,0.25026694604275296
A108_2,-0.07432678,-1.1751201,-0.8650734,0.20409545201651397,0.20363017221319737,0.25026694604275296
A108_3,0.080273226,0.9394003,-0.6455846,0.20409545201651397,0.20363017221319737,0.25026694604275296
A108_4,-1.3494804,-0.98366654,-1.531417,0.20409545201651397,0.20363017221319737,0.25026694604275296
A109_1,-0.38125452,-0.2887177,-0.083176196,0.20409545201651397,0.20363017221319737,0.25026694604275296
A109_2,-0.8737197,-0.59713864,-1.0908667,0.20409545201651397,0.20363017221319737,0.25026694604275296
A109_3,0.16847758,0.12964973,0.21531877,0.20409545201651397,0.20363017221319737,0.25026694604275296
A109_4,-1.7807457,-1.2150403,-1.4720854,0.20409545201651397,0.20363017221319737,0.25026694604275296
