TSVR_hours,domain,probability,predicted_probability,UID
23.46,when,0.22531707658071945,0.07819942451930123,A047
23.47,when,0.009178717675291992,0.07819555545377206,A086
23.54,when,0.010268739966728627,0.07816849969226004,A090
23.69,when,0.028966107129734967,0.07811068569641516,A015
23.7,when,0.157788999981236,0.0781068392874156,A037
23.91,when,0.13177244727117055,0.07802629028996343,A048
24.15,when,0.031201600814217658,0.07793475793696439,A022
24.25,when,0.22389313750134995,0.07789678292295311,A070
24.25,when,0.029988567160707247,0.07789678292295311,A088
24.32,when,0.09401206425862461,0.07787025726886983,A046
24.37,when,0.11321619597692152,0.07785133894385964,A097
24.49,when,0.010050470139348879,0.07780603175040215,A096
24.51,when,0.03868275390533176,0.07779849379761956,A085
24.57,when,0.06619366080889746,0.07777590257808374,A011
24.65,when,0.41860485716114954,0.0777458336480315,A109
24.66,when,0.006236122841578356,0.07774207925666636,A045
24.73,when,0.1451791495232971,0.07771582474178346,A050
24.77,when,0.009973147569777303,0.07770084272963064,A013
24.78,when,0.08785245794107188,0.0776970995596083,A057
24.87,when,0.05853672055396782,0.0776634529351298,A060
24.96,when,0.03540918007849529,0.07762988152541807,A069
25.15,when,0.06271336067372306,0.07755925418112956,A083
25.6,when,0.2302858154553294,0.07739329419138365,A012
25.62,when,0.24342289112742527,0.07738596070090274,A043
25.63,when,0.009744320902353998,0.07738229530267206,A023
25.66,when,0.16694153821543792,0.07737130449122734,A014
25.77,when,0.3723171940244254,0.07733107378096506,A098
26.08,when,0.12689791821541574,0.07721827525119271,A034
26.11,when,0.05659546782127951,0.07720740431806558,A079
26.17,when,0.03651284594712949,0.07718568616367708,A078
26.22,when,0.07919132677171072,0.07716761180309306,A107
26.26,when,0.12956003635492255,0.07715316805542963,A040
26.48,when,0.042838537991900384,0.07707397641564334,A026
26.85,when,0.15530801930089017,0.07694173198058753,A020
27.12,when,0.04939875682122942,0.07684596530392067,A049
27.25,when,0.057739443097860436,0.07680007445650473,A084
27.26,when,0.04124512610642555,0.0767965502536457,A103
27.3,when,0.011839074795405226,0.07678246179532658,A076
27.61,when,0.06633282489985327,0.07667372707036067,A108
27.97,when,0.3272206895307567,0.07654844659349694,A082
28.26,when,0.01272095841395316,0.07644829104117835,A027
28.43,when,0.008627226374644005,0.07638989279985738,A029
28.65,when,0.03821228915367146,0.07631465944362313,A039
28.68,when,0.016999192356032866,0.07630442996815413,A075
28.69,when,0.02091800507396903,0.07630102171691439,A019
28.75,when,0.08734738099556735,0.07628058871253052,A099
28.93,when,0.23120910581788756,0.07621945885440583,A042
29.03,when,0.11455871782619596,0.07618560694171178,A080
29.12,when,0.11241783951855784,0.0761552065192075,A101
29.13,when,0.04444578812489027,0.07615183256086654,A102
29.16,when,0.09974011242499434,0.0761417153171472,A033
29.33,when,0.02623976572061159,0.07608451510901904,A074
29.57,when,0.22239209890616454,0.07600413824656446,A024
29.71,when,0.058842266278034135,0.075957453693427,A095
29.91,when,0.10519554366945018,0.07589101755887696,A067
30.21,when,0.028560220083402494,0.07579192333029629,A021
30.4,when,0.28191852225603575,0.07572950795801989,A059
30.49,when,0.16899455735249755,0.07570003524606844,A068
30.92,when,0.2554049910356487,0.07556003379123148,A071
31.07,when,0.07497951144739282,0.07551150941531079,A087
31.14,when,0.06471991433598676,0.07548891968954631,A100
31.39,when,0.07273946595019085,0.07540852593680865,A081
31.76,when,0.06011086771335018,0.07529034966132962,A052
31.78,when,0.032300258996982543,0.07528398894427318,A041
32.14,when,0.25250901179142254,0.07516996820409556,A089
32.31,when,0.06678247345049275,0.07511643381812469,A065
32.41,when,0.0799930166581482,0.07508503476069918,A031
32.71,when,0.029308039430045153,0.0749912423782782,A053
32.85,when,0.012851163610045197,0.0749476789366229,A016
32.95,when,0.040956400348649905,0.07491664202165037,A030
33.61,when,0.09987770176937728,0.07471344756498187,A056
33.76,when,0.3143035786295367,0.07466766183487969,A072
34.03,when,0.11585194473949265,0.07458561096610988,A018
35.16,when,0.11124999062282337,0.0742471848904315,A061
37.65,when,0.02398850240763915,0.07352844774121785,A064
44.69,when,0.07830700883651065,0.07167370194874563,A062
44.76,when,0.04422676737100574,0.07165643782989528,A035
47.66,when,0.06510824883291869,0.07095946455743125,A044
53.88,when,0.0382432875692574,0.06957411968596723,A077
57.18,when,0.16091687666253038,0.06889280508011265,A032
61.28,when,0.4357455405600642,0.06809193021494492,A017
64.94,when,0.07852919381872589,0.06741571196770917,A043
65.63,when,0.04987439531906614,0.06729203154462383,A051
66.08,when,0.5566094024919833,0.06721199476531213,A106
66.28,when,0.23110710150897723,0.06717657934907419,A058
66.66,when,0.09946261395031496,0.0671095531341212,A073
66.9,when,0.0769929867201285,0.06706739721605597,A073
68.96,when,0.01815301469289403,0.06671105651948768,A108
69.46,when,0.056612093172257565,0.06662601829460676,A105
69.99,when,0.2190135961961514,0.06653648205470333,A063
70.22,when,0.7146239527467854,0.06649781828557151,A093
70.56,when,0.02284511532774303,0.0664408737265305,A014
70.59,when,0.16011482675744126,0.06643586121107325,A015
70.83,when,0.041145595493429304,0.06639583083450296,A097
71.17,when,0.040409135041664705,0.06633933238414866,A109
71.19,when,0.05343593602196098,0.06633601662295759,A096
71.28,when,0.34606375366491154,0.06632110621674657,A040
71.31,when,0.02635892553041207,0.06631613990233974,A092
71.37,when,0.33390040241723806,0.06630621299703472,A075
71.4,when,0.016948783606556952,0.06630125240347906,A085
71.45,when,0.12264709156168511,0.06629298897866535,A107
71.46,when,0.2686879735732184,0.06629133692792775,A056
71.47,when,0.3043719556450461,0.06628968508848411,A036
71.56,when,0.14569873925147656,0.06627482803363863,A031
71.85,when,0.014138835855234257,0.06622707127576535,A038
71.93,when,0.08440728357985092,0.06621392803842317,A030
72.08,when,0.045191720523864866,0.06618932050296729,A037
72.17,when,0.00803076566040225,0.06617457848702463,A042
72.2,when,0.12679914389921434,0.06616966822482573,A023
72.23,when,0.09998079616682973,0.06616475983203071,A045
72.26,when,0.01164047911221037,0.06615985330734918,A028
72.3,when,0.034893315762087034,0.06615331417816708,A078
72.55,when,0.0232597861278983,0.06611251962250392,A011
72.6,when,0.031110985798063512,0.06610437618863428,A033
72.62,when,0.011927423347222757,0.06610112025609835,A104
72.8,when,0.025803181984876758,0.06607185384719574,A087
72.83,when,0.09660009818224728,0.06606698257321286,A054
72.86,when,0.0181481988648791,0.06606211314180546,A038
72.87,when,0.0971323648429089,0.06606049040724578,A080
72.94,when,0.05063246102330255,0.06604913698992712,A025
73.02,when,0.010384821541033876,0.06603617390790921,A074
73.05,when,0.06548343531939092,0.06603131611685513,A046
73.19,when,0.022691817138532463,0.06600867064581702,A067
73.64,when,0.07041380172356476,0.06593615055525255,A091
73.79,when,0.09099868893055899,0.06591206784249003,A066
73.83,when,0.06311732620475684,0.06590565340371649,A057
74.0,when,0.131884232178892,0.06587842772622013,A079
74.19,when,0.01923475173954581,0.06584806719773514,A021
74.28,when,0.4155895819832455,0.06583371092505297,A034
74.3,when,0.062132599314352166,0.06583052282249369,A083
74.46,when,0.006996152842714827,0.06580504648578848,A022
74.48,when,0.12053035148109435,0.065801865498832,A055
74.58,when,0.07849837178118402,0.06578597238963187,A027
74.88,when,0.013778057673660544,0.06573841094676075,A076
74.91,when,0.010791008194611502,0.06573366449673419,A088
75.21,when,0.31707020587433415,0.06568629648422863,A101
75.27,when,0.06930897885554521,0.0656768438725116,A102
75.34,when,0.033852126378520406,0.06566582464057652,A100
75.46,when,0.013157707662755593,0.06564695657379262,A026
75.71,when,0.021267097975315768,0.06560773724712937,A082
75.74,when,0.02860232256685117,0.06560303899935258,A041
76.21,when,0.03843436541092096,0.06552965767607873,A094
76.85,when,0.09286327487576494,0.06543040733188629,A047
78.25,when,0.12307195243063929,0.06521595425230421,A020
78.28,when,0.04901966916178268,0.06521139814297272,A053
78.36,when,0.04079725176038605,0.06519925649452565,A077
78.57,when,0.01782447789583166,0.06516743974069807,A099
78.76,when,0.017792405834246728,0.06513872164534072,A095
78.84,when,0.15391489220020407,0.06512664921458378,A098
79.34,when,0.023696196426227868,0.06505145553551651,A089
79.66,when,0.2127105299021242,0.06500356443878086,A013
79.75,when,0.25160535401883655,0.06499012760119635,A069
79.78,when,0.18342460937558472,0.06498565181938216,A059
79.96,when,0.0479611162300599,0.06495883028017244,A071
79.98,when,0.026035445408748057,0.0649558536115314,A035
80.13,when,0.08313624622418299,0.06493355086897197,A081
80.16,when,0.10281269769077477,0.0649290950302473,A032
80.24,when,0.19397647431259746,0.06491722045471683,A103
80.64,when,0.2010014258551149,0.06485801412556873,A016
80.88,when,0.01968054573576968,0.0648226228907866,A010
80.98,when,0.044615162809763395,0.06480790573341942,A052
81.15,when,0.03525707257033044,0.06478292583179197,A048
81.92,when,0.059228168971025376,0.06467039626077974,A070
82.55,when,0.00883463955137841,0.06457906748444417,A061
82.98,when,0.030975909447284955,0.06451710999228685,A068
82.99,when,0.24196879976494173,0.06451567274257972,A064
83.54,when,0.026036302584788857,0.0644368758369382,A072
83.64,when,0.08028873396709714,0.06442260203153503,A018
83.68,when,0.017243526761412057,0.06441689704573747,A019
91.47,when,0.028489486838747205,0.06335272111126546,A024
91.63,when,0.012605936287408196,0.06333179090909415,A044
91.97,when,0.07587146619613025,0.06328743155302932,A084
92.72,when,0.03659023093571413,0.06319013974923622,A062
93.26,when,0.08256746077748449,0.06312056168366965,A029
93.39,when,0.017685527812076787,0.06310386990162047,A050
94.68,when,0.06841978435854791,0.0629394511824515,A060
95.42,when,0.061045619765862195,0.06284611659460462,A090
98.84,when,0.10113774601682633,0.062423763194674235,A039
106.41,when,0.062153748529732655,0.061538000889179496,A065
111.38,when,0.049960220339477786,0.06098998481500909,A049
136.83,when,0.05849366875601684,0.05852444826858953,A054
137.74,when,0.25856594154054785,0.058445295115989136,A025
138.91,when,0.019809800971821317,0.058344324689507336,A028
140.08,when,0.06492897805263015,0.058244238726668646,A078
140.12,when,0.22670215560913895,0.05824083245229942,A073
140.22,when,0.05958379397632537,0.058232321214157695,A069
140.39,when,0.10829011190479394,0.058217866671337166,A021
140.49,when,0.6399553641084421,0.05820937255072627,A017
140.95,when,0.16506291101632783,0.05817038091756351,A093
141.09,when,0.01965020948031491,0.05815854033347696,A063
141.71,when,0.39446023112739154,0.05810625093872894,A022
141.84,when,0.013013760236761002,0.0580953174279943,A041
142.61,when,0.45562069666274463,0.05803077197856675,A091
143.14,when,0.28148699194454985,0.05798655657642507,A029
143.48,when,0.29531311956474865,0.057958282327792016,A058
143.51,when,0.09824173986286618,0.05795579091804187,A099
143.53,when,0.023833367490945678,0.05795413028190906,A040
143.66,when,0.04432534803759996,0.05794334206450344,A037
143.66,when,0.0036776361454432887,0.05794334206450344,A096
143.85,when,0.036243447240027545,0.057927593092504746,A031
143.85,when,0.009412036485938767,0.057927593092504746,A036
143.91,when,0.22841746810203792,0.0579226242703812,A060
144.07,when,0.01142559459646415,0.05790938470672324,A090
144.19,when,0.022191598084990806,0.05789946516435206,A067
144.2,when,0.1192679380295637,0.05789863892727005,A087
144.22,when,0.7446121523755991,0.057896986633655466,A047
144.51,when,0.15785900415624335,0.05787305539056053,A032
144.85,when,0.4242971004895651,0.05784506225322939,A097
144.91,when,0.2303331664078815,0.057840129457352965,A083
145.06,when,0.05549856925724327,0.057827806855019474,A057
145.07,when,0.06276878294383434,0.05782698582455632,A023
145.29,when,0.20775979697665645,0.0578089381941954,A086
145.31,when,0.5030439384632766,0.057807298925670436,A010
145.38,when,0.005927215101472464,0.05780156335380175,A034
145.65,when,0.07335827217015607,0.057779467609958356,A024
145.77,when,0.008373626150312764,0.057769661106121556,A080
145.78,when,0.009926270710384466,0.05776884428087555,A020
145.78,when,0.06593782978874715,0.05776884428087555,A104
145.92,when,0.04349085725866018,0.05775741491364727,A027
145.95,when,0.07152939458208067,0.05775496726471618,A107
146.02,when,0.022475876270713038,0.05774925814218059,A042
146.16,when,0.004383663590565707,0.05773784853296144,A092
146.2,when,0.05778218766753745,0.05773459075721686,A105
146.29,when,0.007945783947610559,0.05772726419074471,A098
146.3,when,0.28119978834726067,0.05772645042069803,A048
146.54,when,0.07264411169119976,0.0577069374873261,A015
146.56,when,0.07216189165427704,0.057705312928568404,A061
146.8,when,0.008622717050441563,0.05768583641226065,A100
146.96,when,0.07274932568665281,0.0576728706892976,A089
146.99,when,0.004167228686083765,0.05767044127160993,A051
147.13,when,0.03169863683490572,0.05765911089109038,A013
147.13,when,0.044006965059517025,0.05765911089109038,A106
147.21,when,0.05588419173183089,0.05765264148643806,A074
147.65,when,0.10305744917071108,0.057617125852697154,A026
147.84,when,0.035337980303097316,0.057601824027442856,A056
147.94,when,0.06685752287275963,0.057593778760360724,A046
148.69,when,0.06734572563477234,0.05753362145087708,A050
148.79,when,0.022092562907652564,0.057525624669871905,A095
148.85,when,0.012445863867025229,0.057520829323073175,A011
148.87,when,0.008548476203505486,0.05751923132742485,A014
148.9,when,0.655358506774891,0.05751683475870653,A053
149.18,when,0.02683067129844709,0.05749449132844586,A062
149.2,when,0.3366624217976317,0.05749289706336966,A070
149.21,when,0.0036907926084849925,0.05749210001543075,A055
149.28,when,0.4515012669227943,0.057486522258369456,A076
149.33,when,0.06005974506902471,0.057482539836505815,A043
149.72,when,0.01954295525557921,0.05745152518414395,A103
149.75,when,0.03975010036333389,0.05744914297652676,A077
149.87,when,0.035255683773819525,0.05743961918426723,A109
149.93,when,0.4324878933307927,0.05743486030836201,A088
149.99,when,0.23475119076545828,0.057430103443884446,A094
150.22,when,0.03396590699197434,0.05741188740265532,A101
150.41,when,0.35330879136127497,0.057396861583421915,A102
150.46,when,0.013942171566525885,0.05739291075438003,A030
150.8,when,0.002735646862163976,0.057366081866156896,A016
150.87,when,0.18892153166922,0.05736056621006114,A018
151.52,when,0.01194190371484121,0.05730947827519892,A045
151.93,when,0.047798925673326026,0.05727737268298729,A059
152.12,when,0.004367524342430476,0.057262525560012496,A108
152.47,when,0.009354892993244214,0.05723522691579345,A035
152.89,when,0.472072659378983,0.057202556002585885,A038
153.27,when,0.03904440131102606,0.057173078423275,A052
153.27,when,0.06878933701936495,0.057173078423275,A071
154.53,when,0.011856900577755817,0.057075888368369784,A081
154.76,when,0.4027744201972873,0.057058238062892196,A019
154.89,when,0.097145911723277,0.057048274111356954,A072
155.27,when,0.4066753688040137,0.05701919952686682,A044
155.59,when,0.1556632751197409,0.05699477419567372,A068
156.21,when,0.018164380203666806,0.05694760157123568,A064
162.51,when,0.2624434367555993,0.05647926850547368,A084
164.93,when,0.003733385530668892,0.056304498200622236,A066
166.33,when,0.059419637881491544,0.0562046398498699,A012
166.87,when,0.05352919846353626,0.05616636346480655,A012
168.33,when,0.42134831059003863,0.05606353676538538,A033
168.86,when,0.3167518464084738,0.05602644580391217,A049
169.55,when,0.11419896944978025,0.05597834442471673,A086
170.25,when,0.0027990875668436194,0.055929760317816914,A082
170.65,when,0.2772291262367592,0.055902094261255995,A085
187.43,when,0.0036954776947350004,0.05480057659753033,A065
194.42,when,0.3034749280177402,0.054372930764106896,A079
244.53,when,0.024527244578228483,0.05172992949903451,A075
246.24,when,0.07875170341565435,0.05165065525066774,A039
1.0,where,0.8008363586894031,0.6057468813010307,A010
1.0,where,0.5503503393073528,0.6057468813010307,A011
1.0,where,0.7171551565898406,0.6057468813010307,A012
1.0,where,0.462374789753044,0.6057468813010307,A013
1.0,where,0.7112021996439567,0.6057468813010307,A014
1.0,where,0.8124379772610769,0.6057468813010307,A015
1.0,where,0.6873222707626063,0.6057468813010307,A016
1.0,where,0.40336552589588726,0.6057468813010307,A017
1.0,where,0.6480316568778407,0.6057468813010307,A018
1.0,where,0.4239021366119246,0.6057468813010307,A019
1.0,where,0.4822677636751356,0.6057468813010307,A020
1.0,where,0.6855637312741728,0.6057468813010307,A021
1.0,where,0.289539524214237,0.6057468813010307,A022
1.0,where,0.5939092075505852,0.6057468813010307,A023
1.0,where,0.5039499877919155,0.6057468813010307,A024
1.0,where,0.6807848635190876,0.6057468813010307,A025
1.0,where,0.7788170718489361,0.6057468813010307,A026
1.0,where,0.7463901705739042,0.6057468813010307,A027
1.0,where,0.7927016735985847,0.6057468813010307,A028
1.0,where,0.8191267181175966,0.6057468813010307,A029
1.0,where,0.4464114561341482,0.6057468813010307,A030
1.0,where,0.8454812139700848,0.6057468813010307,A031
1.0,where,0.6849501421605634,0.6057468813010307,A032
1.0,where,0.5558695732070904,0.6057468813010307,A033
1.0,where,0.7647419766797963,0.6057468813010307,A034
1.0,where,0.4565197059148494,0.6057468813010307,A035
1.0,where,0.6418642957247498,0.6057468813010307,A036
1.0,where,0.7052754441985077,0.6057468813010307,A037
1.0,where,0.7481542255231527,0.6057468813010307,A038
1.0,where,0.8847284050589572,0.6057468813010307,A039
1.0,where,0.32807030551685773,0.6057468813010307,A040
1.0,where,0.7258317696562007,0.6057468813010307,A041
1.0,where,0.2359788828457096,0.6057468813010307,A042
1.0,where,0.7180720205037401,0.6057468813010307,A043
1.0,where,0.3298599426789135,0.6057468813010307,A044
1.0,where,0.3567685133221365,0.6057468813010307,A045
1.0,where,0.33646022304807127,0.6057468813010307,A046
1.0,where,0.49237022370327593,0.6057468813010307,A047
1.0,where,0.6019669701585366,0.6057468813010307,A048
1.0,where,0.8298086561909488,0.6057468813010307,A049
1.0,where,0.3211929626852807,0.6057468813010307,A050
1.0,where,0.7792525721615677,0.6057468813010307,A051
1.0,where,0.4033759564942129,0.6057468813010307,A052
1.0,where,0.7264620749216405,0.6057468813010307,A053
1.0,where,0.5922833407050144,0.6057468813010307,A054
1.0,where,0.6075804271874274,0.6057468813010307,A055
1.0,where,0.47227740740132607,0.6057468813010307,A056
1.0,where,0.5204355304523877,0.6057468813010307,A057
1.0,where,0.7452999583094997,0.6057468813010307,A058
1.0,where,0.6574640033815707,0.6057468813010307,A059
1.0,where,0.6125778889223117,0.6057468813010307,A060
1.0,where,0.8871943652347368,0.6057468813010307,A061
1.0,where,0.8065385404752456,0.6057468813010307,A062
1.0,where,0.6379047971237698,0.6057468813010307,A063
1.0,where,0.6127615461809598,0.6057468813010307,A064
1.0,where,0.13069754871407746,0.6057468813010307,A065
1.0,where,0.5000692935738837,0.6057468813010307,A066
1.0,where,0.618368886005111,0.6057468813010307,A067
1.0,where,0.8477395642511955,0.6057468813010307,A068
1.0,where,0.3028518126275204,0.6057468813010307,A069
1.0,where,0.5144290121926518,0.6057468813010307,A070
1.0,where,0.7018101379249739,0.6057468813010307,A071
1.0,where,0.7950697055500947,0.6057468813010307,A072
1.0,where,0.7155930326251199,0.6057468813010307,A073
1.0,where,0.6932180782706907,0.6057468813010307,A074
1.0,where,0.7115156696753335,0.6057468813010307,A075
1.0,where,0.43705453745483325,0.6057468813010307,A076
1.0,where,0.6395808631550252,0.6057468813010307,A077
1.0,where,0.5697795201640083,0.6057468813010307,A078
1.0,where,0.7305192258873808,0.6057468813010307,A079
1.0,where,0.5337735129089145,0.6057468813010307,A080
1.0,where,0.5569937986572826,0.6057468813010307,A081
1.0,where,0.6269284178677395,0.6057468813010307,A082
1.0,where,0.7520665494339687,0.6057468813010307,A083
1.0,where,0.557126160611219,0.6057468813010307,A084
1.0,where,0.5220858012438665,0.6057468813010307,A085
1.0,where,0.7386000420100515,0.6057468813010307,A086
1.0,where,0.6516350867729882,0.6057468813010307,A087
1.0,where,0.8625284695056825,0.6057468813010307,A088
1.0,where,0.7758265741255683,0.6057468813010307,A089
1.0,where,0.5145935473113834,0.6057468813010307,A090
1.0,where,0.7066362415172336,0.6057468813010307,A091
1.0,where,0.47630125468926265,0.6057468813010307,A092
1.0,where,0.520619588167672,0.6057468813010307,A093
1.0,where,0.29175500056355735,0.6057468813010307,A094
1.0,where,0.7838978493500602,0.6057468813010307,A095
1.0,where,0.41321523884909545,0.6057468813010307,A096
1.0,where,0.49778047813510135,0.6057468813010307,A097
1.0,where,0.7179036215121474,0.6057468813010307,A098
1.0,where,0.6741556191787966,0.6057468813010307,A099
1.0,where,0.4916674847058434,0.6057468813010307,A100
1.0,where,0.45768130672022544,0.6057468813010307,A101
1.0,where,0.587846773916484,0.6057468813010307,A102
1.0,where,0.8288861409530367,0.6057468813010307,A103
1.0,where,0.7099723493973803,0.6057468813010307,A104
1.0,where,0.4906603629318623,0.6057468813010307,A105
1.0,where,0.6951292446518119,0.6057468813010307,A106
1.0,where,0.38752512031102254,0.6057468813010307,A107
1.0,where,0.4892093793521239,0.6057468813010307,A108
1.0,where,0.462356481994055,0.6057468813010307,A109
16.9,where,0.7163436916320847,0.5500154176749956,A054
17.16,where,0.44353301456560723,0.5492865399919349,A051
20.61,where,0.5617557614095303,0.5400109108158316,A017
21.63,where,0.5024521556110195,0.5374004123286218,A036
21.9,where,0.7262672070942839,0.536718820659964,A010
21.98,where,0.6694001458047695,0.5365176110640032,A063
22.09,where,0.5344841781160952,0.5362414994028372,A093
22.2,where,0.5200485233228596,0.535966023791575,A091
22.6,where,0.5289488706044754,0.5349696117785331,A104
22.64,where,0.5244427438229394,0.5348704259865392,A106
22.77,where,0.6357189994894068,0.534548639691606,A105
22.82,where,0.3888275610119603,0.5344251061796906,A028
22.83,where,0.27374375889042546,0.5344004148018845,A092
22.96,where,0.27561493727242004,0.5340798905705854,A058
22.98,where,0.5845273089743604,0.5340306554199328,A094
23.24,where,0.8211677882590651,0.5333924393043713,A055
23.33,where,0.780663954086057,0.5331723109976114,A025
23.35,where,0.2892920793578377,0.5331234486880428,A066
23.46,where,0.36303393866788863,0.5328550630538001,A047
23.47,where,0.4134867951473346,0.5328306942687854,A086
23.54,where,0.5025370992893341,0.5326602520032215,A090
23.69,where,0.7378162999944345,0.5322958365821777,A015
23.7,where,0.6379875841249765,0.532271581763038,A037
23.91,where,0.5418054010732334,0.5317633668705868,A048
24.15,where,0.6330949614250017,0.5311851903925967,A022
24.25,where,0.397374944483178,0.5309451089223123,A070
24.25,where,0.8133611865526723,0.5309451089223123,A088
24.32,where,0.3028000231475178,0.5307773392595985,A046
24.37,where,0.4448486601527896,0.5306576482678772,A097
24.49,where,0.42453446734677175,0.5303708796157021,A096
24.51,where,0.6789137262211394,0.5303231518944799,A085
24.57,where,0.5841500646072386,0.5301800833869338,A011
24.65,where,0.32281478144621917,0.529989592361539,A109
24.66,where,0.23991125119234413,0.5299658023964364,A045
24.73,where,0.41306594191869916,0.5297994056059971,A050
24.77,where,0.4997120873642999,0.5297044260388686,A013
24.78,where,0.2846415914422611,0.5296806929827483,A057
24.87,where,0.7433880457186293,0.5294673081405735,A060
24.96,where,0.11871352294674481,0.5292543051688325,A069
25.15,where,0.652317332534942,0.5288058804027397,A083
25.6,where,0.3129879842297964,0.527750516817875,A012
25.62,where,0.5534363131087672,0.5277038284803098,A043
25.63,where,0.2701553263349418,0.5276804911862325,A023
25.66,where,0.6878821712219595,0.527610506782175,A014
25.77,where,0.5026804742561376,0.527354249276387,A098
26.08,where,0.7208334051510041,0.5266350281750717,A034
26.11,where,0.34509836753725176,0.5265656566593866,A079
26.17,where,0.6573530152725091,0.5264270350659391,A078
26.22,where,0.237505623039999,0.5263116405436957,A107
26.26,where,0.3692381027460348,0.5262194055940961,A040
26.48,where,0.5112988867065287,0.5257133901979233,A026
26.85,where,0.38585170369791905,0.5248671995706186,A020
27.12,where,0.5043979384769576,0.5242534963828143,A049
27.25,where,0.3200761798899667,0.5239591386695575,A084
27.26,where,0.23551641699123796,0.5239365260133924,A103
27.3,where,0.3611387832466412,0.5238461185012458,A076
27.61,where,0.26347659692840886,0.5231477889595787,A108
27.97,where,0.6755452623783793,0.52234195818546,A082
28.26,where,0.421802329297884,0.5216967818166659,A027
28.43,where,0.37767221142465485,0.5213202038395749,A029
28.65,where,0.8079870245058713,0.5208346403759568,A039
28.68,where,0.689851567627071,0.5207685813651105,A075
28.69,where,0.2154451124434581,0.520746569892911,A019
28.75,where,0.787639020085429,0.5206145870377744,A099
28.93,where,0.2954365861541706,0.5202195202100119,A042
29.03,where,0.5266117242966637,0.5200006078473096,A080
29.12,where,0.36991329674943796,0.5198039328323208,A101
29.13,where,0.7452147031197808,0.5197821002457521,A102
29.16,where,0.5502174552597986,0.5197166266805112,A033
29.33,where,0.468671173546472,0.5193462936345871,A074
29.57,where,0.4317345232665993,0.5188254394137434,A024
29.71,where,0.2924014949162118,0.5185226654564952,A095
29.91,where,0.20250276839854947,0.5180914740447643,A067
30.21,where,0.5467923438154414,0.5174476271221278,A021
30.4,where,0.5608796772143636,0.5170416677934985,A059
30.49,where,0.29200613148505394,0.5168498580354708,A068
30.92,where,0.5958519675063932,0.5159377177250857,A071
31.07,where,0.7808358026591952,0.5156211834236935,A087
31.14,where,0.6636106688739551,0.5154737580635201,A100
31.39,where,0.4786648859302316,0.5149487407489938,A081
31.76,where,0.4617244828111805,0.5141759881882341,A052
31.78,where,0.2410487590037792,0.514134362026351,A041
32.14,where,0.642822562932695,0.5133875997747723,A089
32.31,where,0.3950707766310433,0.5130366041906989,A065
32.41,where,0.4723842330126682,0.5128306248502593,A031
32.71,where,0.8375925148549807,0.5122148449078398,A053
32.85,where,0.698079474565721,0.5119285821448386,A016
32.95,where,0.6944122712283847,0.5117245352331189,A030
33.61,where,0.5997058195171209,0.5103866516630705,A056
33.76,where,0.5486369134409453,0.5100847039238342,A072
34.03,where,0.55061151915878,0.5095431504642581,A018
35.16,where,0.6534527021716876,0.5073034364167169,A061
37.65,where,0.7063037120287148,0.5025146219722737,A064
44.69,where,0.45745475231606636,0.4899547399827955,A062
44.76,where,0.6245479529103437,0.4898364654731058,A035
47.66,where,0.30561721387459917,0.4850405836454159,A044
53.88,where,0.36763758771695376,0.475386642707117,A077
57.18,where,0.44049910866543057,0.47057982905816165,A032
61.28,where,0.43874964876861566,0.4648800314462324,A017
64.94,where,0.5398141927462631,0.4600259983683677,A043
65.63,where,0.41733462640738533,0.4591341102206752,A051
66.08,where,0.546778515840229,0.4585562749458406,A106
66.28,where,0.6201046044077798,0.4583004207505289,A058
66.66,where,0.4795707580645886,0.45781591589103804,A073
66.9,where,0.34115915813478487,0.4575109988979659,A073
68.96,where,0.5135997927902585,0.45492772887517896,A108
69.46,where,0.4292776075986448,0.45430971070677173,A105
69.99,where,0.5350338810975707,0.4536583633476986,A063
70.22,where,0.608086085722381,0.4533768941391314,A093
70.56,where,0.44884160274070994,0.4529621196866647,A014
70.59,where,0.7717359057037378,0.45292559669011395,A015
70.83,where,0.7448793505805433,0.452633847273542,A097
71.17,where,0.4314472038444352,0.45222185255132674,A109
71.19,where,0.1287455539328929,0.45219766545474044,A096
71.28,where,0.1897190968844872,0.4520888891634087,A040
71.31,where,0.5045103237641337,0.4520526542472207,A092
71.37,where,0.16537671905590354,0.4519802201425077,A075
71.4,where,0.5010411279090955,0.4519440209394324,A085
71.45,where,0.25701300555843276,0.45188371535256994,A107
71.46,where,0.369187788304564,0.4518716581955176,A056
71.47,where,0.4972760047749867,0.45185960235794537,A036
71.56,where,0.6610572067437671,0.45175115915212977,A031
71.85,where,0.44503528523929636,0.45140245562010156,A038
71.93,where,0.5125232629494069,0.4513064555603146,A030
72.08,where,0.5014510484439316,0.4511266807908125,A037
72.17,where,0.412598779620246,0.451018956708938,A042
72.2,where,0.42534350536225,0.45098307210228,A023
72.23,where,0.22706873539094433,0.45094719919411247,A045
72.26,where,0.5443470477845855,0.45091133797734906,A028
72.3,where,0.2933481391560841,0.45086354119605704,A078
72.55,where,0.4165505635703314,0.45056528088874304,A011
72.6,where,0.663926555643604,0.450505725759212,A033
72.62,where,0.6387777766003185,0.4504819127349595,A104
72.8,where,0.48186295771612214,0.4502678272652583,A087
72.83,where,0.5291955774682101,0.4502321868471932,A054
72.86,where,0.799294825857523,0.4501965579801321,A038
72.87,where,0.5812061158413546,0.4501846842567993,A080
