UID,n_responses,mean_confidence,sd_confidence,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_endpoints,ERS_flag,restricted_range_flag
A030,420,4.161904761904762,1.5301196204743484,0.0,18.571428571428573,21.19047619047619,18.80952380952381,8.333333333333332,33.095238095238095,33.095238095238095,False,False
A031,420,4.316666666666666,1.6486657173525467,0.0,24.761904761904763,10.952380952380953,11.666666666666666,13.095238095238097,39.523809523809526,39.523809523809526,False,False
A032,420,4.071428571428571,1.772137271210183,0.0,34.04761904761905,10.476190476190476,10.476190476190476,4.285714285714286,40.714285714285715,40.714285714285715,False,False
A033,420,4.197619047619048,1.7123708383238168,0.0,27.380952380952383,14.761904761904763,10.0,6.428571428571428,41.42857142857143,41.42857142857143,False,False
A034,420,5.064285714285714,1.1879107486727014,0.0,6.428571428571428,2.857142857142857,20.238095238095237,18.80952380952381,51.66666666666667,51.66666666666667,True,False
A035,420,4.20952380952381,1.4389417889495921,0.0,14.523809523809526,22.142857142857142,20.476190476190474,13.571428571428571,29.28571428571429,29.28571428571429,False,False
A036,420,2.973809523809524,1.0755604686057674,0.0,44.047619047619044,27.61904761904762,17.142857142857142,9.285714285714286,1.9047619047619049,1.9047619047619049,False,False
A037,420,4.023809523809524,1.690745485802375,0.0,31.9047619047619,12.380952380952381,10.476190476190476,11.904761904761903,33.33333333333333,33.33333333333333,False,False
A038,420,4.766666666666667,1.4285975676663054,0.0,11.190476190476192,11.428571428571429,14.761904761904763,14.761904761904763,47.85714285714286,47.85714285714286,False,False
A039,420,4.980952380952381,1.249197947025813,0.0,5.238095238095238,9.047619047619047,20.238095238095237,13.333333333333334,52.142857142857146,52.142857142857146,True,False
A040,420,3.5619047619047617,1.7852421241898937,0.0,50.0,9.047619047619047,7.142857142857142,2.380952380952381,31.428571428571427,31.428571428571427,False,False
A041,420,4.3428571428571425,1.780716497497453,0.0,31.19047619047619,3.571428571428571,14.761904761904763,0.7142857142857143,49.76190476190476,49.76190476190476,False,False
A042,420,3.392857142857143,1.4657412954459554,0.0,36.19047619047619,30.0,9.523809523809524,6.904761904761905,17.38095238095238,17.38095238095238,False,False
A043,420,5.161904761904762,1.1043313252245714,0.0,1.6666666666666667,7.142857142857142,22.61904761904762,10.476190476190476,58.0952380952381,58.0952380952381,True,False
A044,420,3.1523809523809523,1.3147298596792671,0.0,42.857142857142854,27.142857142857142,10.714285714285714,10.476190476190476,8.80952380952381,8.80952380952381,False,False
A045,420,3.7333333333333334,1.6553474015712302,0.0,35.95238095238095,17.142857142857142,13.095238095238097,5.238095238095238,28.57142857142857,28.57142857142857,False,False
A046,420,4.011904761904762,1.2970873155013696,0.0,15.238095238095239,20.0,30.714285714285715,16.428571428571427,17.61904761904762,17.61904761904762,False,False
A047,420,3.861904761904762,1.2701741712362125,0.0,18.095238095238095,22.380952380952383,26.42857142857143,21.428571428571427,11.666666666666666,11.666666666666666,False,False
A048,420,4.214285714285714,1.5910806625484974,0.0,18.095238095238095,26.190476190476193,9.285714285714286,9.047619047619047,37.38095238095238,37.38095238095238,False,False
A049,420,4.197619047619048,1.7413938530459723,0.0,29.04761904761905,12.380952380952381,12.142857142857142,2.619047619047619,43.80952380952381,43.80952380952381,False,False
A050,420,3.4714285714285715,1.8439458720727115,1.9047619047619049,52.85714285714286,7.380952380952381,4.523809523809524,0.7142857142857143,32.61904761904762,34.523809523809526,False,False
A051,420,4.630952380952381,1.4621702402830856,0.0,14.047619047619047,10.952380952380953,14.761904761904763,18.333333333333332,41.904761904761905,41.904761904761905,False,False
A052,420,4.254761904761905,1.5646302957147544,0.0,22.61904761904762,12.380952380952381,14.285714285714285,18.333333333333332,32.38095238095238,32.38095238095238,False,False
A053,420,3.7976190476190474,1.2793547178742346,0.0,6.666666666666667,54.047619047619044,11.904761904761903,7.6190476190476195,19.761904761904763,19.761904761904763,False,False
