iteration,overall_attenuation,what_attenuation,overall_beta_biv,overall_beta_ctrl,what_beta_biv,what_beta_ctrl
244,188.06867301937675,138.95577672392082,-0.09580650137011389,0.0843755144229503,-0.12661661688026335,0.04932448656725763
245,110.28916821249466,97.15597605669876,-0.2134270431191199,0.02195986747747975,-0.2286342837514581,-0.006502413772486756
246,273.18835532015953,221.99941132961047,-0.05357433953170682,0.09278451750860109,-0.06048821589929455,0.07379526732092323
247,135.28732561623502,117.56987818880866,-0.10590893580040224,0.03737243103257726,-0.11780550187148939,0.020698283178535393
248,127.31828153902956,96.54600990448525,-0.09896426428283085,0.027035336339812987,-0.11932668747642977,-0.004121531966741745
249,50.944097029699265,41.99810316299214,-0.18854239231644782,-0.09249117303264039,-0.18555447797350752,-0.10762511689064232
250,47.703072960608765,48.90343611492688,-0.27302195911208826,-0.14278209475836537,-0.2530184723824893,-0.12928374538195472
251,65.42956106304881,64.50593890330107,-0.21079153521446908,-0.07287155896558002,-0.20177663205286386,-0.07161872105970486
252,216.1153204702751,149.09971664726513,-0.07248186722029763,0.08416255240568786,-0.0966124596135524,0.04743644391620767
253,137.11082306408179,120.85506300426086,-0.08206004591689613,0.030453158446523573,-0.09121969511762298,0.01902392488907494
254,129.27183287723793,107.12540129968502,-0.09710652992574366,0.028424861152748712,-0.11030128169815712,0.007859408959689722
255,98.39431458653594,86.4660662716484,-0.24970809625013993,-0.0040095264777273215,-0.265427612226324,-0.03592279713545678
256,135.8684671441606,136.27487345326236,-0.0940498733600955,0.03373424792529053,-0.09851120446982357,0.035734814758713034
257,267.5179355160261,290.10383231441955,-0.06817721800780356,0.1142090680989329,-0.06420116508146155,0.12204887521036534
258,152.87941137686244,145.8263781770917,-0.13025037829361646,0.06887563335780097,-0.12843160290651054,0.0588555520468382
259,69.22326752939566,65.97879767214077,-0.16075869397392728,-0.04947627316759316,-0.1572762836151809,-0.0535072826624584
260,177.18156346588208,120.84058081509352,-0.09730138873330887,0.07509873309838343,-0.12613542861997407,0.02628735593801028
261,138.53565136083245,112.60232586389324,-0.1100107051464421,0.04239334179482628,-0.12614795901916603,0.015897576866245825
262,113.63274209656645,107.5174479550725,-0.11842100200274397,0.016144029791203867,-0.12904051379147724,0.00970055346523243
263,131.13006147776304,110.33424890707852,-0.13374550593886605,0.041635058222514204,-0.1461225119756297,0.015100664096837201
264,150.29945158446546,124.77887621001878,-0.09794556416067055,0.049266081624128016,-0.1097073543941281,0.027184249538607583
265,144.77637233696856,129.47905379303555,-0.10659494090619338,0.047729347632528785,-0.12166145503850774,0.035864645776191466
266,-1393.568757474946,-5025.206633484053,0.012980563086427303,0.1938736348032038,0.0034607547195305267,0.177370830453991
267,39.31713754958198,48.169024978032695,-0.13593180964676405,-0.08248731307430988,-0.11955373612251557,-0.061965867107489754
268,152.5534497696571,144.0194911461001,-0.12444187613008381,0.0653984988644425,-0.12862698807407616,0.056620945626763196
269,40.97871639621892,42.22715049646923,-0.22743168168866515,-0.1342330978543157,-0.22196345405922266,-0.12823461226647337
270,234.51642062009887,168.54831603528157,-0.04940267779240758,0.06645471385682718,-0.06883330695122845,0.04718407278646353
271,122.25555987434025,111.59200147127324,-0.1184236729701126,0.0263558514432563,-0.12274453092006989,0.014228547830161921
272,69.09379636240932,69.02654019698491,-0.21509591720428145,-0.06647798218729867,-0.21770916661802167,-0.06743206120991209
273,138.17849935187255,135.48208639154967,-0.0744008942504585,0.028405144929198666,-0.08483567240244369,0.030101466572687134
274,141.71556899407702,135.39819996826677,-0.12490657698398715,0.0521054892998951,-0.12191794054750006,0.04315675639219667
275,215.43815447093056,201.7521171793918,-0.07221060280415034,0.0833585872094452,-0.07502403334414019,0.07633854232103551
276,511.9406327967951,437.59555528124724,-0.01860995033870985,0.07666194718845067,-0.01938463877072641,0.06544167889729775
277,239.4777939251498,185.84075124407062,-0.08056551585277584,0.11237100417586855,-0.08933014363404282,0.07668166638286968
278,67.28885197361816,68.75836496335688,-0.19135375515536496,-0.06259401010291173,-0.18603430065398566,-0.05812015725328958
279,129.10602435435655,127.33864740036232,-0.11533652791710015,0.0335698779050204,-0.11676812605066429,0.03192282625700172
280,165.08193933619378,146.5317454132207,-0.09479888277729265,0.06169695138050705,-0.09959337869858688,0.04634253742445122
281,165.38426559441524,135.43524867327616,-0.1544603864791666,0.10099278933369853,-0.1740958366507983,0.06169129264703105
282,136.98388835497204,104.07658248382484,-0.07221395294821602,0.026707527735080255,-0.08856745595775309,0.0036105253959430334
283,103.91144644661993,103.45961012423588,-0.16515362432121528,0.006459895569976201,-0.161349710972657,0.005582070936235359
284,60.306560714806245,59.465475980036,-0.2891402302548494,-0.11476970174527808,-0.26265862973921816,-0.10646742536215169
285,104.89627380147972,126.35761038910273,-0.10245631611256677,0.005016541763780858,-0.08045404899823265,0.021205764777211977
286,91.95207196823026,80.91728643362421,-0.14928032935086358,-0.012013973471746344,-0.15367970106554368,-0.029326257164000266
287,201.58079576131107,154.34809346859848,-0.10192854005022021,0.10353982209090037,-0.12527498726860029,0.06808456717351372
288,105.56600942031744,94.58510675100152,-0.2096120060156597,0.011667024000947953,-0.20954785160926917,-0.01134679247021167
289,86.6443068995573,87.30318914049577,-0.19220363568877624,-0.02567012771048593,-0.1875428591874291,-0.023811962111534232
290,169.73234059205845,199.77813288457594,-0.07982316566328276,0.05566256175168339,-0.06648224982060703,0.06633474757066103
291,80.95755483015085,82.12667542749253,-0.17559426022827315,-0.03343744072537114,-0.18031334505526778,-0.03222798940927336
292,157.16398608106272,139.29062824120467,-0.10887943242927163,0.06223982359900894,-0.1183139149690423,0.04648628048810143
293,81.91667435770304,77.28575567512017,-0.2638838895118466,-0.04771898305798632,-0.26018541174754317,-0.05909915012203153
294,334.5027793113576,289.38764668378974,-0.04041690703815098,0.09477877031615174,-0.048587528000650256,0.09201877586225891
295,113.6549145834862,124.31716185530426,-0.12148205996975939,0.016588271523130128,-0.1091309798929264,0.026537557014842464
296,-3155.957309447125,1459.497324963498,0.0034113558122035774,0.11107228891869171,-0.006962121175788932,0.09464985114556776
297,243.01412326564048,128.1477526644773,-0.051069649593337485,0.07303681162074634,-0.09063320196715974,0.025511209521612316
298,86.12969494035835,73.68706327110203,-0.14904444194484756,-0.02067291877219085,-0.1651988461582044,-0.04346866786647783
299,157.65670514659638,128.96613588111308,-0.09809543912873525,0.05655859810071381,-0.11368501488584003,0.03293015588829605
300,1051.453134167535,485.1325847313586,-0.013601578309335918,0.1294126431204282,-0.029519158765953124,0.11368789914626867
301,171.2356505967357,121.02610864608702,-0.10128216720809455,0.07214901074915983,-0.11958545680876309,0.02514416807353001
302,153.37712064896928,143.38072829466074,-0.11211022837923987,0.05984121186182188,-0.10735433037847772,0.04657109037403984
303,164.39249901018272,153.03378113086376,-0.13721415649224578,0.08835562436109992,-0.13955583069425792,0.07401173380575155
304,124.32391824771929,102.38522286256513,-0.1468967686331103,0.035731049910859104,-0.16952631627628648,0.00404358045388644
305,110.39941067035473,90.42451824522402,-0.15024739405626122,0.015624843529416722,-0.14860564834626933,-0.01422970674396358
306,497.46037575961,310.60101802364386,-0.02977798955815295,0.11835570919149213,-0.044761359742841435,0.09426787929964955
307,153.33235756057599,141.73998140701946,-0.1741085489637157,0.09285619387685932,-0.17836007282353625,0.07444746123409036
308,92.1109427295098,89.56546291567284,-0.13133574816039306,-0.010361152389000185,-0.12364146055993278,-0.012901414053729921
309,133.36432648997547,149.76452493491678,-0.12013115928422981,0.04008095219978291,-0.11641142203834648,0.05793159114736411
310,84.19117554176559,78.43953358883468,-0.22548368104636807,-0.0356463193185855,-0.21527002159271894,-0.046413220698806504
311,103.9576168394832,107.27636589647129,-0.13962700936774133,0.005525902035204511,-0.13362844924025338,0.009723294908501236
312,128.65695132522205,128.02071209198388,-0.12680712953255982,0.03633905738705694,-0.12615982582108956,0.03535088156907583
313,114.97890612318326,102.02971583560812,-0.12123972194525388,0.018160384134188,-0.12908789684712463,0.002620117484159547
314,148.7612408372077,135.05005408221444,-0.12844213766994814,0.06262998008570128,-0.13851779605267622,0.04855056242995451
315,135.6606717699645,115.45322282140629,-0.1081447279969058,0.03856513648749747,-0.11826669205360746,0.018276015446550352
316,185.47148744261423,149.56481546708065,-0.1271859745782809,0.1087077442904419,-0.13787814970292714,0.06833905046968103
317,235.76586221718227,181.86518093829886,-0.08915781494022083,0.12104587618759056,-0.10282265995837687,0.084175956620497
318,101.97580460635291,103.10501639515543,-0.2205028612452121,0.004356705689622878,-0.20510392215497897,0.006368510410018946
319,54.056086697982394,53.187986080142124,-0.17817100013645712,-0.08185872983203153,-0.17202886555080907,-0.08053017648781832
320,707.9327462867016,294.23597030828387,-0.018565327882591076,0.11286470765376666,-0.04013362742858623,0.07795394065582602
321,-378.79884936194605,-311.1301155398608,0.02563651170850962,0.12274732307688464,0.03346241287607842,0.1375740567198465
322,-1414.6259401615982,-3225.5259549503153,0.00615734632756569,0.09326076470289747,0.0027959885856425936,0.09298132611299266
323,273.5945613826665,163.21354729869657,-0.04173250114114655,0.07244535230998965,-0.06804848141838452,0.04301585898745524
324,77.69899631489986,68.32407075657093,-0.219501208006569,-0.04895097248638427,-0.2309319522947259,-0.07314984180934675
325,155.18129154553125,141.19097768295507,-0.13572299158221707,0.07489369967930005,-0.14327528540507725,0.05901649083639557
326,161.98262724657465,161.45633068182082,-0.13789583830629432,0.08547146344592972,-0.1319137400744554,0.08106934431491489
327,79.5786697596743,76.6576738886839,-0.1634594080443346,-0.03338058552561508,-0.15982707289018933,-0.03730735656819889
328,103.57090637449913,84.12312350459689,-0.11666937277027022,0.0041661540693417225,-0.14205063257273512,-0.022553203494512005
329,108.65029892194504,101.52127263333126,-0.20224043107565778,0.01749440182907464,-0.20635439488666313,0.0031392129370871194
330,350.44495099232904,203.96173145458317,-0.052634105684136734,0.13181946018588692,-0.0809182217038298,0.08412398434555977
331,99.37276240105965,103.5509440827487,-0.1663894928549821,-0.0010436574598726206,-0.15918407506741641,0.005652537494284665
332,92.99089254379702,88.42742278075698,-0.16152485153975268,-0.01132145041289361,-0.16994553559195075,-0.01966707833703464
333,126.26819459063292,114.51220437666755,-0.11464580902716913,0.030115384205262163,-0.13739774726417664,0.01993944189191447
334,106.24586983446844,107.23433482952542,-0.16107822906252242,0.010060736518912079,-0.15920332043732258,0.011517301260158212
335,68.156697308549,67.68496543597603,-0.20342333141859825,-0.0647767071686578,-0.18981508007604314,-0.06133880873430315
336,258.24303010209627,198.04833869772943,-0.09328881718795538,0.14762305106462584,-0.11344843591034387,0.11123430668865047
337,132.52488197650996,136.29241573555703,-0.20932035753737213,0.06808119924183893,-0.1896636833046361,0.0688335324442888
338,298.6843866999784,185.83498088991317,-0.04852030745491289,0.09640227529173759,-0.07846945971000734,0.0673542457465029
339,117.25463458919903,136.97025863269786,-0.1248874810593144,0.02154887850443982,-0.10337044280421899,0.038216320054484776
340,75.41251596699632,64.74592560460762,-0.2029512416333374,-0.049900604131379554,-0.2031339733893109,-0.07161300210098422
341,71.62064127099829,72.95182173272711,-0.2658180836926118,-0.0754374675376843,-0.2628905620982472,-0.07110710788416966
342,83.93555792945382,78.90445143736027,-0.1899138815262087,-0.030508605481703508,-0.18612059479475904,-0.03926316046000229
343,110.2775201342696,104.21397265577595,-0.1671221599669225,0.017176013639426693,-0.17116189469136192,0.007212715439401983
344,84.43455453913164,89.01031126268242,-0.17443122214153706,-0.027150996749167114,-0.15530072149254087,-0.017067065898838715
345,530.9155859517929,701.5947644153633,-0.026780249880771316,0.11540027069308001,-0.02102392311592522,0.12647882074011746
346,212.96398638143552,184.26482145777618,-0.07433069119965748,0.08396691188400797,-0.08255543732839328,0.0695651918684569
347,40.923940830473114,39.726849198722256,-0.11984749506571724,-0.07080117709821893,-0.11312752306790569,-0.06818552257646907
348,70.80252217278732,67.30915387990103,-0.1573035232357596,-0.04592866131818527,-0.15730595163012104,-0.05142464658516018
349,80.10271175606324,78.85629450614498,-0.1590073177851298,-0.031638144348659775,-0.1625655756277525,-0.03437238654512215
350,139.8391718060803,145.93674027083847,-0.09435925636409291,0.03759194625783069,-0.09238613905079568,0.042439180742019675
351,94.7314792995553,75.53290925698583,-0.16694325929682102,-0.008795440174050062,-0.19403771428539468,-0.04747538362987808
352,163.4416573491768,148.94955434485195,-0.09830064360947342,0.062363557490757594,-0.10855169412345735,0.05313557050721922
353,143.3585393373393,113.26877267369863,-0.11237322443886237,0.04872338872296071,-0.13968890646434562,0.018535003449129533
354,140.62489607743677,123.33982916079171,-0.12357914309124317,0.05020389845420444,-0.1365893563992619,0.031879722435412663
355,66.70122109198334,52.281217893323685,-0.10400773754073259,-0.03463330657091879,-0.12935841411755855,-0.06172825976940978
356,55.92235028579891,46.01650946534109,-0.16339238759306923,-0.07201952426294281,-0.19767593455130755,-0.10671236941780365
357,495.0606004016248,420.8983529108751,-0.02552560592391859,0.1008416120191855,-0.031817839271613274,0.10210292215443656
358,111.48659155844369,115.72874497933732,-0.16724738273727413,0.019211023747217743,-0.1609477122470614,0.025315055209417965
359,118.77703259781708,106.64737365934303,-0.15428243868925698,0.02896966380538895,-0.15828689345546268,0.010521921261750767
360,232.0496062744037,140.98052209255277,-0.05522471297518509,0.07292401604990145,-0.08127331464170803,0.03330622866209508
361,95.21701160703874,66.72332591223383,-0.1376426989824248,-0.006583434316087996,-0.1600305026017889,-0.053252828791811445
362,764.3645067813507,428.412535559019,-0.029208696402261737,0.1940522117901483,-0.054105719491105916,0.17768996526319125
363,142.37582885939986,118.31336958711098,-0.14094502526862415,0.05972662269367004,-0.16845953571174166,0.03085061737962247
364,-1996.667257356908,693.013380457765,0.0066325259916323745,0.1390620008022426,-0.019226366001647652,0.11401492296555318
365,70.00366917875867,66.53842671699555,-0.23205893296107707,-0.06960916523124733,-0.2452272529561909,-0.08205689695783454
366,142.78240568740162,96.02812515884804,-0.07590630191847232,0.032474542029064746,-0.11579088322515159,-0.004599068959167442
367,78.88485934982697,72.79745560632655,-0.21839592713481032,-0.0461146071887646,-0.21501583113077913,-0.058489776916776155
368,166.00946194304098,149.09294519528396,-0.13114246323256093,0.08656643435866382,-0.14070404936593708,0.06907576184276476
369,99.06470412185821,92.87090823442607,-0.15207589227664328,-0.0014223595521107944,-0.15214247451025664,-0.010846376622251137
370,88.68535232771397,95.65445756672162,-0.12448835399215714,-0.01408541864724079,-0.11792995477617929,-0.005124696226344872
371,104.56069070118761,105.99638434789999,-0.14678564430794463,0.006694439230630772,-0.14901307559616472,0.008935396741372802
372,83.38764761526511,77.82501740798523,-0.1832699707313456,-0.030445453353291626,-0.19508954633136136,-0.04326107293781997
373,223.1578827170278,145.87236869301455,-0.09165214832477722,0.1128768453414655,-0.11878397386588208,0.05448902243997148
374,170.4079340444395,180.14099869460375,-0.08686327173724247,0.06115863507359992,-0.07733708898888818,0.06197871547702943
375,88.63115863012905,82.94052274282897,-0.16996315829605646,-0.019322841853901325,-0.17640692799856775,-0.03009409976198973
376,506.7015949754187,205.46590312910547,-0.020152696127334644,0.08196133658041943,-0.04929609790260353,0.05199057486038884
377,109.80207334788923,86.46976458401475,-0.147974142510592,0.014504533984798356,-0.16299944601651314,-0.022054208772786032
378,99.66647717716236,100.91589641106444,-0.18807895226085755,-0.0006272862307438674,-0.1847342926549958,0.0016919747564323954
379,209.11574600332017,242.48094890436425,-0.0935681652108337,0.1020976014914203,-0.079294627126771,0.11297973716040074
380,90.74917141466334,64.78484460749084,-0.15768323620466201,-0.014587005889104795,-0.19546296455287815,-0.06883258670210111
381,122.94889471692008,135.2266696217798,-0.11192149264471223,0.025684745512640442,-0.09874177743514209,0.0347834397157506
382,86.07863845194873,82.20837669022112,-0.16704305199693306,-0.023254667209392312,-0.15752239854109765,-0.028025791776960712
383,189.22170762260538,197.87503916940622,-0.09699278396795952,0.08653861812691811,-0.09386907617945382,0.09187439507860018
384,137.8345062233202,82.4349662887051,-0.05602869555247287,0.021198180305645478,-0.0812297798255047,-0.014268038209960535
385,95.43311172017923,99.8493698672034,-0.042037500023938336,-0.001919805661722894,-0.046746118750387054,-7.041374075096255e-05
386,125.34589799838342,94.47256536802647,-0.10423778897436468,0.02642000366921264,-0.11394313829976162,-0.006298132487138528
387,103.07786975317961,93.1113658348133,-0.18144473714377363,0.005584632683284473,-0.19603289971384605,-0.01350398930469418
388,309.255926900267,198.30225290833516,-0.04083356849976384,0.0854466622506363,-0.057829947157991106,0.056848140912005005
389,183.1418328504296,157.37035946263208,-0.07755766988086553,0.06448286825503721,-0.08517657782899057,0.04886610887846047
390,105.65614384546168,88.65796813751112,-0.12448401669714165,0.0070409950489988766,-0.15200196470477514,-0.017240111268424695
391,91.01389663875932,92.86438427078815,-0.18686350142906757,-0.01679174738284948,-0.1806676856264627,-0.012891751793164891
392,132.0655981913481,124.49946533895648,-0.1539097719468643,0.04935208904970172,-0.16276746721399601,0.03987715921319033
393,100.28327895433536,87.15081245115567,-0.16864917400169796,0.0004777476166072146,-0.17199802357657284,-0.022100348629659337
394,48.22268780127208,45.15207252993294,-0.2253723590514001,-0.11669174995568148,-0.2286882797585649,-0.12543078181452172
395,137.78454352275529,124.95178467692212,-0.1508597484491758,0.057001667311097966,-0.16365743915377443,0.04083545182541463
396,93.2375705402511,94.74302301151802,-0.12261247103680278,-0.008291581862718826,-0.12102413745572402,-0.006362211056556211
397,66.18059812065997,72.36223770815032,-0.13768680167266303,-0.046564852792487774,-0.13253171531687755,-0.03662880044058954
398,127.72149240519536,118.25511887884421,-0.11470608774222345,0.031798239401757196,-0.12377315081732834,0.022594935821794417
399,61.61255771161467,57.25554716423667,-0.19699768390790154,-0.07562237221960146,-0.1899952488968858,-0.08121242955492051
400,86.55890289788465,85.70128344296185,-0.16113810295146597,-0.021658728886213154,-0.15596739273165666,-0.022301335408102113
401,134.27404770499146,106.90485742449714,-0.11234624029142876,0.0385056039922486,-0.12444507423861106,0.008592754947985708
402,93.62195383148453,98.86907459264941,-0.1668590382782369,-0.010642346497726848,-0.15365045250927803,-0.0017376720059365934
403,141.03354734382927,91.0865447952661,-0.09593223900498894,0.039364400710107605,-0.13522600647687813,-0.012053309512467103
404,267.4364628011742,229.62788495147558,-0.044049273069937556,0.0737545447179336,-0.047425493569920055,0.06147666424248543
405,109.90516560758543,98.20482815474018,-0.15283831964182845,0.015138888672373894,-0.17129705944911816,-0.0030750765829885367
406,150.90180357533737,116.91578491593533,-0.12066044642079533,0.061418343430238435,-0.1391121737453608,0.023531916102647484
407,189.13416246313096,132.0477578902636,-0.06568103559900564,0.05854424097828457,-0.08776731558638683,0.02812745680590883
408,90.30448056778897,86.42692080158363,-0.1980639609659827,-0.019203329823663715,-0.196652001748013,-0.026691731942528944
409,123.74578068882045,120.49457524181801,-0.14778266911283436,0.035092148503618824,-0.14634186903800625,0.02999214446027699
410,216.546987117125,156.86126375407525,-0.05439840472707356,0.06339970174918394,-0.07147233401476616,0.04064007235532983
411,107.24797607209094,100.25838041728959,-0.16719698574686592,0.012118397520190121,-0.16381977395544753,0.0004232782155489279
412,110.34824701410261,110.1576494364585,-0.12212704166898797,0.012638007942922923,-0.11905098866780266,0.01209278207951332
413,121.17798990969995,109.54997986382058,-0.16354795897316837,0.03463617024885778,-0.16780782439176606,0.01602561343932905
414,118.32596259498223,106.5934658753388,-0.1556480568213501,0.028524004672897316,-0.17408750068394435,0.011478399950826066
415,181.24235972614383,173.5717822862159,-0.05343479058259078,0.043411684784020035,-0.05786440854073438,0.0425718766727956
416,58.32557613270652,51.05196028145519,-0.16337895935202318,-0.06808724003033526,-0.17414412932060075,-0.0852401375873617
417,114.8334763567512,104.75303421374866,-0.12427428572708399,0.01843419679084847,-0.13205149866997762,0.006276452911551918
418,156.99070768329162,159.33094499787376,-0.10928089687766607,0.06227995649323005,-0.10386732703943695,0.061625466676529975
419,74.83143764243052,71.26394547507383,-0.13329915393832004,-0.03354948068107864,-0.1379084445119414,-0.03962944580942905
420,104.85973506242621,110.00898949311433,-0.17528823588141215,0.00851854385943734,-0.16227176880895977,0.01624176429037954
421,110.91578896171184,101.45499002260263,-0.17853659274327105,0.01948867768328637,-0.18140606720098215,0.0026394401781701044
422,82.82256026041485,66.46315969165705,-0.23773205100908743,-0.04083627980376585,-0.2508936055764404,-0.08414178784601464
423,41.922776656322064,41.158064851262324,-0.2701631152931696,-0.15690323586105223,-0.2656949155525923,-0.15634002990294968
424,65.88295287274335,61.849054042065646,-0.17989363375073245,-0.061374395805671854,-0.18398505951320868,-0.0701920406255576
425,216.8773236503942,195.25996328739208,-0.045337264619575865,0.05298898150365734,-0.05116047798823425,0.04873545254924626
426,134.12629375932696,146.04128268039653,-0.0974708633383572,0.03326319315259987,-0.09200357073234597,0.042359624076937955
427,71.0681408118586,63.808426350427325,-0.17613017875506165,-0.050957735305236174,-0.18081659106579442,-0.06544036972622364
428,108.12080321104713,93.46156364755723,-0.24250246153702865,0.01969314768336738,-0.2473843517407309,-0.016175068384470852
429,68.1936460763395,60.221601289141404,-0.1676002453969147,-0.053307527227866205,-0.17736177674233877,-0.0705516747132304
430,173.69452614380245,150.40919925073024,-0.09721899427465355,0.07164507715247637,-0.10231605720926822,0.051576705144111154
431,109.75082280355046,92.80901870152545,-0.17534901064450453,0.017097971315724506,-0.1978342383802306,-0.014226223083901944
432,144.4543226160116,121.66543706348551,-0.09450883392923742,0.04201326193553384,-0.10152248606387636,0.021995290323454982
433,108.55713952718682,98.56516976880182,-0.13323564415048497,0.011401159969903122,-0.14538018460926608,-0.0020859588389454654
434,66.16706684277986,57.812378642691165,-0.1769986713478772,-0.05988384216629505,-0.19227169520647228,-0.08111485475098545
435,100.36103203234283,97.30492649474802,-0.10923788828386723,0.0003943837681596513,-0.11700934029824442,-0.003153487729048129
436,202.7619250489043,185.13351536088547,-0.04572817872770414,0.04699115675039233,-0.04945923084905225,0.0421063818922537
437,2255.781769888462,464.245889837974,-0.00861825102491275,0.18579068447829458,-0.041509298078119004,0.15119591215014158
438,252.76904037672438,257.8681318070397,-0.09467974039203642,0.14464133082808794,-0.08450787774126588,0.13341100781991355
439,328.5807692174999,173.79090040166426,-0.04844686404414294,0.1107402144938583,-0.09533510389564777,0.0703486315634606
440,339.1631511046733,243.22635538858268,-0.07043867085266242,0.16846334480747652,-0.08586979123804395,0.12298817237003487
441,92.56228700047812,80.6951604270595,-0.13340642028615815,-0.009922386663820379,-0.146338601124195,-0.028250432180311133
442,377.3894925481191,371.4597766518131,-0.043878844756112256,0.12171530480495676,-0.044133605309815055,0.11980498640241669
443,198.84366778606065,170.01863155415174,-0.11665424256909698,0.11530533198334356,-0.13461089130494508,0.09425270401456917
444,113.39512312734135,103.51334321908374,-0.1784324469141073,0.023901245963272647,-0.18677139355701464,0.0065619200907235855
445,155.256949878845,116.73328578141273,-0.10981458977591077,0.060680192832134244,-0.13000150787011333,0.02175352383205185
446,97.24294409442244,97.59826623283602,-0.21215633277308957,-0.00584926870177727,-0.2126511339792392,-0.00510731409103648
447,135.67103103274997,133.8386879248986,-0.10363337373287831,0.036967092904540796,-0.10287186685930438,0.03481048998903721
448,79.41786980560933,84.39864674322631,-0.25322276888811834,-0.05211863997439351,-0.22916858416526864,-0.035753400369170296
449,63.49374405590103,56.15675213066152,-0.18536581267156116,-0.06767011800673915,-0.18295614808640615,-0.080213917497717
450,68.5714714319509,65.06075048034955,-0.12017156770738885,-0.037768155487589175,-0.11375393533209376,-0.03974477130410205
451,65.15213545198925,59.219676652952145,-0.2298189647210517,-0.08008700153163273,-0.22390724755457617,-0.09131009955023106
452,94.73129025427662,83.50890817399946,-0.15326710231347654,-0.008075198756577964,-0.16051595738374838,-0.026470833927537848
453,200.613145225975,160.8891911634148,-0.11671322826347873,0.11742884985065757,-0.13993088445798518,0.0852027837342797
454,101.7764422886479,77.55123517656392,-0.17339428239255203,0.003080249358518872,-0.21019865216230904,-0.047187001085949205
455,150.96027091533767,127.14752203850861,-0.10556971102354538,0.05379861074213784,-0.1112084895759955,0.03019034921633593
456,192.52164918406368,180.5900101107635,-0.10561556178503735,0.09771725955853025,-0.10821547428605835,0.0872108616685451
457,58.25498303304176,65.27967440673041,-0.1639133009224806,-0.06842563528119083,-0.15012441114691227,-0.05212368434518664
458,164.1300176813252,118.00739307320912,-0.09247110665224628,0.05930173704620263,-0.1223908746554088,0.022039405884938135
459,127.51285320477564,100.33646902141918,-0.11433603100469672,0.03145710437048895,-0.13433505572649593,0.00045199584742582944
460,139.30475613906322,127.26363007282093,-0.12085762357122998,0.047502794220138936,-0.13363215978373627,0.03643297770175885
461,357.74909320606685,240.58061020778626,-0.030565635839907727,0.07878264921003073,-0.04111700814857464,0.057802540954451434
462,138.4886738438811,146.23068074892308,-0.11274194391571433,0.0433928790789706,-0.1078635205466355,0.04986603982846413
463,233.04450041787516,211.09110027789785,-0.04811909552363267,0.06401981024501724,-0.05726017081650768,0.06361095378106214
464,56.764233365171854,52.970947225628784,-0.27927772313444227,-0.12074786463746892,-0.27314462224513625,-0.12845732854602201
465,142.0473391257519,148.35044707846075,-0.05386207060905281,0.02264756748914038,-0.046361747141461046,0.02241611201628191
466,27.309243827368533,28.157139729936254,-0.10976964323870962,-0.07979238371821785,-0.08575687623263852,-0.061610192763785994
467,159.78817494508505,161.0960768149655,-0.10573235120703639,0.06321544311321464,-0.1087562203233048,0.06644578390977941
468,55.67858715477975,40.54652023508113,-0.22453155987204168,-0.0995155596187005,-0.23042620975662148,-0.13699639999072247
469,88.96091603908398,61.860586855970844,-0.093201054037267,-0.01028854260763261,-0.1229108092055522,-0.04687746132157498
470,136.34945129321324,119.06319883011682,-0.14670378532925787,0.05332602099355869,-0.1611057939261712,0.030711917822984283
471,208.7806426566951,175.36530184685415,-0.09563356631740952,0.1040308080355948,-0.10495113550301578,0.07909674006354878
472,148.9132491787742,116.10408130217682,-0.1572850900786498,0.07693324803122946,-0.19192532346284083,0.030907810129921758
473,145.50543460554138,110.49768571064669,-0.09764130412405864,0.0444320997961713,-0.12239883090736527,0.012849044582161094
474,277.6533948139318,201.20591413393223,-0.05584811658078685,0.09921607504541018,-0.07479462732525104,0.07569658630758817
475,150.30948037623938,136.11146915910507,-0.14778672943262988,0.07435073564259494,-0.14562852624091,0.052588600340345466
476,56.21463127136863,55.66570262492454,-0.2577060212235497,-0.11283753162861623,-0.2579250459889757,-0.11434925689355263
477,54.997992728056666,55.124554497899624,-0.19081881387554345,-0.08587229649650807,-0.18840918807876514,-0.08454946251723605
478,84.69880061214138,75.68592376243498,-0.18444293979343807,-0.028221981974621984,-0.196893273454454,-0.047872780614353315
479,107.29261647692911,94.76486978265267,-0.12907294388611748,0.00941279477309649,-0.141957560541218,-0.007431663147702435
480,68.16677484045483,61.14069726945493,-0.12536556940759389,-0.03990790398206522,-0.12103637646563181,-0.047033891944862065
481,138.33991988872145,111.53775349218151,-0.14637701075359133,0.056120828658432084,-0.16051557112478645,0.018519890912945147
482,104.56807793237618,102.0413524042228,-0.15853538979961518,0.007242020156442788,-0.152973023416689,0.003122718491328883
483,135.89769373069365,129.78295693696924,-0.12291342985535733,0.04412308660336714,-0.12540569377217284,0.03734952377267376
484,83.19873473377214,79.16678119637474,-0.1640283391158192,-0.027558836366636582,-0.16354808781023836,-0.03407233098265212
485,109.45274835271404,109.93457206976909,-0.13816978608793878,0.013060842178376124,-0.13789318205821147,0.013699097550870927
486,108.09050409283604,90.57777898260962,-0.1305917665321977,0.010565532216194358,-0.13844370582249713,-0.01304447194726143
487,68.96273873392784,62.14948454750006,-0.17048343585677528,-0.0529133894022439,-0.18119647573478928,-0.06858380004738172
488,107.15669449733565,94.71190309683702,-0.23022592015465412,0.01647656575914849,-0.24671052616500894,-0.013046291693908953
