composite_ID,UID,test,Theta,SE,TSVR_hours,Days,Days_squared,log_Days_plus1
A080_2,A080,2,0.34285796,0.3,29.03,1.2095833333333335,1.4630918402777782,0.7928039608010932
A080_3,A080,3,0.31786218,0.3,72.87,3.0362500000000003,9.218814062500002,1.3953160430903482
A080_4,A080,4,-0.8033879,0.3,145.77,6.07375,36.89043906250001,1.9563907494745967
A081_1,A081,1,0.56923956,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A081_2,A081,2,-0.24241331,0.3,31.39,1.3079166666666666,1.7106460069444442,0.8363452416970668
A081_3,A081,3,0.93472326,0.3,80.13,3.3387499999999997,11.147251562499997,1.4675862881938588
A081_4,A081,4,0.18450806,0.3,154.53,6.43875,41.4575015625,2.0067028239769247
A082_1,A082,1,0.47511065,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A082_2,A082,2,1.1720833,0.3,27.97,1.1654166666666665,1.358196006944444,0.7726127986724047
A082_3,A082,3,0.4018064,0.3,75.71,3.154583333333333,9.951396006944442,1.4242121424927559
A082_4,A082,4,-0.08527875,0.3,170.25,7.09375,50.3212890625,2.0910921588998113
A083_1,A083,1,1.9135383,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A083_2,A083,2,0.9028967,0.3,25.15,1.0479166666666666,1.0981293402777776,0.7168230162452299
A083_3,A083,3,0.21852846,0.3,74.3,3.095833333333333,9.584184027777777,1.4099701968051752
A083_4,A083,4,-0.03377411,0.3,144.91,6.037916666666667,36.45643767361111,1.951312198344308
A084_1,A084,1,0.37614724,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A084_2,A084,2,-0.4066572,0.3,27.25,1.1354166666666667,1.2891710069444446,0.7586617876705721
A084_3,A084,3,0.011830099,0.3,91.97,3.8320833333333333,14.68486267361111,1.5752777066206662
A084_4,A084,4,-0.024996497,0.3,162.51,6.771249999999999,45.84982656249999,2.05043102660141
A085_1,A085,1,0.29977113,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A085_2,A085,2,1.7130281,0.3,24.51,1.02125,1.0429515624999999,0.7037161319091797
A085_3,A085,3,-0.14947924,0.3,71.4,2.975,8.850625,1.3800247481062953
A085_4,A085,4,-0.5059031,0.3,170.65,7.110416666666667,50.558025173611114,2.093149243708519
A086_1,A086,1,0.9054527,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A086_2,A086,2,-0.35819164,0.3,23.47,0.9779166666666667,0.9563210069444444,0.6820441022152811
A086_3,A086,3,-1.1229844,0.3,145.29,6.05375,36.6478890625,1.9535593903012127
A086_4,A086,4,-1.1456217,0.3,169.55,7.064583333333334,49.90833767361112,2.087482046675712
A087_1,A087,1,1.164813,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A087_2,A087,2,1.112516,0.3,31.07,1.2945833333333334,1.6759460069444447,0.8305512729264446
A087_3,A087,3,-0.23325346,0.3,72.8,3.033333333333333,9.20111111111111,1.3945931639345857
A087_4,A087,4,0.27864328,0.3,144.2,6.008333333333333,36.100069444444436,1.947099917190902
A088_1,A088,1,2.00997,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A088_2,A088,2,2.599694,0.3,24.25,1.0104166666666667,1.020941840277778,0.6983419974370495
A088_3,A088,3,0.43418288,0.3,74.91,3.12125,9.742201562499998,1.4161565154038038
A088_4,A088,4,1.1879628,0.3,149.93,6.247083333333333,39.02605017361111,1.9805990890721163
A089_1,A089,1,1.6034564,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A089_2,A089,2,0.9674698,0.3,32.14,1.3391666666666666,1.793367361111111,0.8497947405857907
A089_3,A089,3,0.524776,0.3,79.34,3.3058333333333336,10.92853402777778,1.4599706925110931
A089_4,A089,4,0.3647498,0.3,146.96,6.123333333333334,37.49521111111112,1.9633757806629466
A090_1,A090,1,0.20163605,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A090_2,A090,2,-0.51139903,0.3,23.54,0.9808333333333333,0.9620340277777778,0.6835176315841023
A090_3,A090,3,-1.5578265,0.3,95.42,3.9758333333333336,15.807250694444447,1.6045928607709008
A090_4,A090,4,-1.1440647,0.3,144.07,6.002916666666667,36.03500850694444,1.9463267289405295
A091_1,A091,1,0.64397514,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A091_2,A091,2,-0.25296763,0.3,22.2,0.9249999999999999,0.8556249999999999,0.6549259677397474
A091_3,A091,3,-1.0806334,0.3,73.64,3.0683333333333334,9.414669444444444,1.4032334151768138
A091_4,A091,4,-0.80276793,0.3,142.61,5.942083333333334,35.30835434027778,1.9376019215930318
A092_1,A092,1,-0.28513366,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A092_2,A092,2,-0.78696686,0.3,22.83,0.9512499999999999,0.9048765624999998,0.6684701928475048
A092_3,A092,3,-0.45482323,0.3,71.31,2.97125,8.8283265625,1.3790809066015888
A092_4,A092,4,-1.3833519,0.3,146.16,6.09,37.0881,1.958685340544036
A093_1,A093,1,0.56161565,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A093_2,A093,2,0.19028424,0.3,22.09,0.9204166666666667,0.8471668402777778,0.6525421763844713
A093_3,A093,3,0.67098945,0.3,70.22,2.9258333333333333,8.560500694444444,1.3675786429239494
A093_4,A093,4,0.5149613,0.3,140.95,5.872916666666666,34.4911501736111,1.9275885673266446
A094_1,A094,1,-0.70889944,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A094_2,A094,2,-0.17624284,0.3,22.98,0.9575,0.91680625,0.6716681488828211
A094_3,A094,3,-1.6861137,0.3,76.21,3.1754166666666666,10.083271006944443,1.429214153722292
A094_4,A094,4,-1.1788263,0.3,149.99,6.249583333333334,39.057291840277784,1.9809439959506792
A095_1,A095,1,1.5409168,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A095_2,A095,2,-0.27584857,0.3,29.71,1.2379166666666668,1.5324376736111114,0.8055453735694225
A095_3,A095,3,-0.5608494,0.3,78.76,3.2816666666666667,10.769336111111112,1.4543423418937371
A095_4,A095,4,-0.7580661,0.3,148.79,6.199583333333333,38.43483350694444,1.9740231539770847
A096_1,A096,1,-0.45961466,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A096_2,A096,2,-1.2598481,0.3,24.49,1.0204166666666665,1.0412501736111108,0.7033037607693153
A096_3,A096,3,-2.12857,0.3,71.19,2.96625,8.7986390625,1.3778210639152684
A096_4,A096,4,-1.4557325,0.3,143.66,5.985833333333333,35.830200694444436,1.9438842888617656
A097_1,A097,1,0.24293853,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A097_2,A097,2,-0.5491651,0.3,24.37,1.0154166666666666,1.0310710069444444,0.7008259564869463
A097_3,A097,3,0.7895957,0.3,70.83,2.95125,8.7098765625,1.3740319845476905
A097_4,A097,4,0.086306766,0.3,144.85,6.035416666666666,36.42625434027777,1.9509569164836311
A098_1,A098,1,0.6008492,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A098_2,A098,2,0.3483601,0.3,25.77,1.07375,1.1529390625,0.7293585625225172
A098_3,A098,3,1.1610224,0.3,78.84,3.285,10.791225,1.4551205520497432
A098_4,A098,4,-0.6924288,0.3,146.29,6.095416666666666,37.15410434027777,1.9594490356905676
A099_1,A099,1,1.1219946,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A099_2,A099,2,1.2483166,0.3,28.75,1.1979166666666667,1.435004340277778,0.7875099420082304
A099_3,A099,3,-0.21441267,0.3,78.57,3.2737499999999997,10.717439062499999,1.452491661971374
A099_4,A099,4,0.8498486,0.3,143.51,5.979583333333333,35.755416840277775,1.9429892206276496
A100_1,A100,1,-0.06985861,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A100_2,A100,2,0.79101294,0.3,31.14,1.2975,1.6835062500000002,0.8318215752477052
A100_3,A100,3,0.2661362,0.3,75.34,3.1391666666666667,9.85436736111111,1.4204944793312588
A100_4,A100,4,0.06164612,0.3,146.8,6.116666666666667,37.413611111111116,1.962439451006524
A101_1,A101,1,-1.0356112,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A101_2,A101,2,-0.70036155,0.3,29.12,1.2133333333333334,1.4721777777777778,0.7944996748202328
A101_3,A101,3,-1.5118189,0.3,75.21,3.1337499999999996,9.820389062499997,1.4191849853138654
A101_4,A101,4,-1.1640573,0.3,150.22,6.259166666666666,39.17716736111111,1.9822650380428002
A102_1,A102,1,-0.044223346,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A102_2,A102,2,1.0700971,0.3,29.13,1.2137499999999999,1.4731890624999997,0.7946879101149062
A102_3,A102,3,-0.4782194,0.3,75.27,3.13625,9.8360640625,1.419789580253685
A102_4,A102,4,-0.5023084,0.3,150.41,6.267083333333333,39.27633350694444,1.9833550189326314
A103_1,A103,1,1.7611793,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A103_2,A103,2,-1.0142955,0.3,27.26,1.1358333333333335,1.2901173611111114,0.7588568905879793
A103_3,A103,3,-1.7227138,0.3,80.24,3.3433333333333333,11.177877777777777,1.4686421024686442
A103_4,A103,4,-0.96813315,0.3,149.72,6.238333333333333,38.916802777777775,1.9793909773186755
A104_1,A104,1,1.7474676,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A104_2,A104,2,0.04523211,0.3,22.6,0.9416666666666668,0.8867361111111113,0.6635467107836547
A104_3,A104,3,0.22338806,0.3,72.62,3.0258333333333334,9.155667361111112,1.3927319287783149
A104_4,A104,4,-1.7777252,0.3,145.78,6.074166666666667,36.89550069444444,1.956449650961876
A105_1,A105,1,0.61165696,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A105_2,A105,2,0.47426346,0.3,22.77,0.94875,0.9001265625,0.6671881413898492
A105_3,A105,3,-0.23769371,0.3,69.46,2.8941666666666666,8.376200694444444,1.3594797069243345
A105_4,A105,4,0.29649377,0.3,146.2,6.091666666666666,37.10840277777777,1.958920385791328
A106_1,A106,1,1.1972102,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A106_2,A106,2,0.124567874,0.3,22.64,0.9433333333333334,0.8898777777777778,0.6644047116942914
A106_3,A106,3,0.3480307,0.3,66.08,2.7533333333333334,7.580844444444445,1.3226443340434346
A106_4,A106,4,1.0106606,0.3,147.13,6.130416666666666,37.58200850694444,1.9643696712414147
A107_1,A107,1,-0.71622896,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A107_2,A107,2,-1.6166046,0.3,26.22,1.0925,1.19355625,0.7383595233814935
A107_3,A107,3,-1.0414004,0.3,71.45,2.9770833333333333,8.863025173611112,1.3805487198238109
A107_4,A107,4,-1.2497748,0.3,145.95,6.08125,36.981601562499996,1.9574504457941793
A108_1,A108,1,-0.4913459,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A108_2,A108,2,-1.1094757,0.3,27.61,1.1504166666666666,1.3234585069444444,0.7656616218126902
A108_3,A108,3,-0.358304,0.3,68.96,2.873333333333333,8.256044444444443,1.3541154627556553
A108_4,A108,4,-1.1333818,0.3,152.12,6.338333333333334,40.17446944444445,1.9931117505396074
A109_1,A109,1,-0.25337747,0.3,1.0,0.041666666666666664,0.001736111111111111,0.0408219945202552
A109_2,A109,2,-1.0994496,0.3,24.65,1.0270833333333333,1.0549001736111112,0.7065979782840686
A109_3,A109,3,-0.23198725,0.3,71.17,2.9654166666666666,8.793696006944444,1.3776109357363064
A109_4,A109,4,-1.2962439,0.3,149.87,6.244583333333334,38.99482100694445,1.980254063191753
