UID,TEST,LocationType,theta_accuracy,TSVR_hours,theta_confidence,Z_accuracy,Z_confidence,calibration
A036,T3,Destination,-0.5670363,71.47,-1.5186924,-0.7179880252700659,-1.4850628239924641,-0.7670747987223983
A036,T4,Destination,-0.9257591,143.85,-1.4868759,-1.155116114080413,-1.43716892046852,-0.28205280638810715
A037,T1,Destination,-0.37298724,1.0,0.028820284,-0.481526069873742,0.8444336067769798,1.3259596766507218
A037,T2,Destination,0.8601754,23.7,-0.7307667,1.0211663377890057,-0.29898523972529983,-1.3201515775143056
A037,T3,Destination,0.52264977,72.08,0.039971896,0.6098684398956785,0.861220312708319,0.2513518728126405
A037,T4,Destination,-0.7062983,143.66,-1.0604337,-0.8876882280559122,-0.7952384257460162,0.09244980230989597
A038,T1,Destination,1.0395416,1.0,0.03535945,1.2397362313200955,0.8542771214794471,-0.38545910984064835
A038,T2,Destination,-0.28525016,71.85,0.09267629,-0.3746124806115024,0.9405571084439891,1.3151695890554915
A038,T3,Destination,0.56079465,72.86,0.19205713,0.6563505661845567,1.0901567301210604,0.43380616393650373
A038,T4,Destination,-0.17457396,152.89,-0.28523612,-0.23974601608013793,0.37167930903043767,0.6114253251105756
A039,T1,Destination,1.7322454,1.0,0.38967586,2.0838428456910387,1.3876354719419517,-0.696207373749087
A039,T2,Destination,1.3414384,28.65,0.80260557,1.607617980687461,2.00922539204348,0.4016074113560191
A039,T3,Destination,0.9721396,98.84,0.2218445,1.1576023177746086,1.134996150705098,-0.022606167069510574
A039,T4,Destination,1.2233254,246.24,0.04020334,1.463689270402928,0.8615687091883593,-0.6021205612145688
A040,T1,Destination,-0.9852747,1.0,0.0019404963,-1.227639913745227,0.8039710179049196,2.0316109316501465
A040,T2,Destination,0.88222194,26.26,-0.18772006,1.0480315437226146,0.5184718465400682,-0.5295596971825465
A040,T3,Destination,-0.9794845,71.28,-0.48499733,-1.220584161894969,0.07097545664043982,1.291559618535409
A040,T4,Destination,-1.104057,143.53,-0.6703814,-1.3723842115247307,-0.2080862491869179,1.1642979623378127
A041,T1,Destination,0.22410686,1.0,0.15652198,0.24607363321994016,1.0366650812656275,0.7905914480456874
A041,T2,Destination,-0.6096121,31.78,-0.7230804,-0.7698695284351046,-0.28741492524520007,0.4824546031899045
A041,T3,Destination,1.0298018,75.74,-0.0652492,1.227867623694946,0.7028292571079962,-0.5250383665869498
A041,T4,Destination,-0.39342585,141.84,-0.47451437,-0.5064319039251044,0.08675562966026808,0.5931875335853725
A042,T1,Destination,-1.0510693,1.0,-1.1043742,-1.3078151012494539,-0.8613827869357725,0.44643231431368136
A042,T2,Destination,-0.29213598,28.93,-1.6247622,-0.3830033198235404,-1.6447314477569908,-1.2617281279334502
A042,T3,Destination,0.27557984,72.17,-1.5245684,0.3087969543268596,-1.4939080639499294,-1.802705018276789
A042,T4,Destination,-0.4915242,146.02,-0.28710085,-0.6259714042048428,0.36887230012882355,0.9948437043336663
A043,T1,Destination,0.49942693,1.0,0.70260984,0.5815698325421773,1.8587001662824323,1.277130333740255
A043,T2,Destination,0.4424877,25.62,0.67980015,0.5121855146559633,1.8243643627757273,1.312178848119764
A043,T3,Destination,0.3511134,64.94,0.41440833,0.4008397258592007,1.4248656679751057,1.024025942115905
A043,T4,Destination,-0.25678244,149.33,0.2691201,-0.3399226308545645,1.206160893069487,1.5460835239240514
A044,T1,Destination,1.1713588,1.0,-1.2625083,1.400364439809579,-1.0994246623540536,-2.4997891021636325
A044,T2,Destination,0.16294117,47.66,-0.9418907,0.17153908685024702,-0.6167936877817863,-0.7883327746320333
A044,T3,Destination,-1.3014706,91.63,-1.6548837,-1.6129460873608088,-1.690073839754743,-0.07712775239393421
A044,T4,Destination,-1.0086085,155.27,-1.4638461,-1.2560737333928291,-1.4025017817393786,-0.14642804834654943
A045,T1,Destination,0.16803594,1.0,0.107430644,0.17774741002632696,0.9627670814779219,0.7850196714515949
A045,T2,Destination,-0.48629287,24.66,-0.14785308,-0.6195966733964406,0.5784842707196924,1.198080944116133
A045,T3,Destination,-0.9015519,72.23,0.015569456,-1.1256179972296028,0.824486916291088,1.9501049135206907
A045,T4,Destination,-0.6140947,151.52,-0.85659695,-0.7753318809002985,-0.4883995956064868,0.28693228529381165
A046,T1,Destination,-0.82893044,1.0,-0.8858392,-1.037123817276678,-0.5324184380411688,0.5047053792355091
A046,T2,Destination,-1.229845,24.32,-1.0892278,-1.5256654304360346,-0.8385826605757054,0.6870827698603292
A046,T3,Destination,-0.9712328,73.05,-1.7300338,-1.2105289051606987,-1.8031985278635787,-0.59266962270288
A046,T4,Destination,-0.8551873,147.94,-1.0145254,-1.0691195840078722,-0.7261319026794222,0.34298768132845003
A047,T1,Destination,-0.9314449,1.0,-0.9911052,-1.1620446474419888,-0.6908770883751626,0.47116755906682617
A047,T2,Destination,0.0011731267,23.46,-0.91325116,-0.025586257840189426,-0.5736821146756891,-0.5480958568354997
A047,T3,Destination,-0.31743395,76.85,-1.3284942,-0.4138306139818195,-1.198754328676265,-0.7849237146944454
A047,T4,Destination,0.5841509,144.22,-1.5817481,0.6848117426814972,-1.5799816118049126,-2.26479335448641
A048,T1,Destination,1.7055423,1.0,-0.04382407,2.0513033052204817,0.7350808595535185,-1.3162224456669631
A048,T2,Destination,-0.21394376,23.91,-0.3519171,-0.2877207905601699,0.27130332729133827,0.5590241178515082
A048,T3,Destination,0.59561753,81.15,0.005485378,0.6987846099121148,0.8093071869412245,0.11052257702910973
A048,T4,Destination,0.05674492,146.3,-0.07758277,0.04213174557914344,0.6842633302560227,0.6421315846768793
A049,T1,Destination,0.7261273,1.0,0.19780612,0.8578196261730774,1.098810779825463,0.24099115365238555
A049,T2,Destination,-0.3937213,27.12,-0.8922324,-0.5067919298109389,-0.542042227710343,-0.03525029789940415
A049,T3,Destination,0.6229021,111.38,-0.18853784,0.732032711059051,0.5172408287843813,-0.21479188227466972
A049,T4,Destination,1.4647734,168.86,-0.34735084,1.7579100525418963,0.2781769939707419,-1.4797330585711543
A050,T1,Destination,-0.91308653,1.0,-0.108382456,-1.1396737270773696,0.6379000536589182,1.777573780736288
A050,T2,Destination,-0.0066963215,24.73,-0.07980966,-0.035175714801547964,0.6809111559182283,0.7160868707197763
A050,T3,Destination,-0.35299146,93.39,-0.90844625,-0.4571598542452061,-0.566449204205297,-0.10928934996009088
A050,T4,Destination,0.8914575,148.69,-1.2433821,1.0592857006702447,-1.0706336772494804,-2.129919377919725
A051,T1,Destination,1.8028108,1.0,0.47366124,2.1698315769290244,1.5140600531228419,-0.6557715238061825
A051,T2,Destination,0.049381785,17.16,0.22646618,0.03315926563027323,1.1419532420268506,1.1087939763965773
A051,T3,Destination,0.1110302,65.63,-0.20670265,0.10828204518913355,0.48989703994303235,0.3816149947538988
A051,T4,Destination,0.03827322,146.99,-0.3287778,0.019622724914501847,0.30613529818102136,0.2865125732665195
A052,T1,Destination,-0.4868811,1.0,-0.6850114,-0.6203134715918187,-0.23010903008850372,0.390204441503315
A052,T2,Destination,0.9826763,31.76,-0.23417139,1.1704420021586732,0.4485478914356759,-0.7218941107229973
A052,T3,Destination,-0.23479229,80.98,-0.9427875,-0.3131261399647942,-0.6181436556500395,-0.30501751568524527
A052,T4,Destination,0.060775243,153.27,0.034749992,0.04704296781056666,0.8533596942748868,0.8063167264643201
A053,T1,Destination,0.830601,1.0,-0.4502908,0.9851279233093218,0.12321977010895073,-0.8619081532003711
A053,T2,Destination,0.35691914,32.71,-1.6746286,0.40791441425461294,-1.71979616419929,-2.127710578453903
A053,T3,Destination,-0.111180075,78.28,-2.037302,-0.1624962628101675,-2.2657344298885027,-2.1032381670783353
A053,T4,Destination,-0.24006987,148.9,-1.89259,-0.3195572295385367,-2.047897063529632,-1.7283398339910954
A054,T1,Destination,0.4994956,1.0,0.4693622,0.581653511599819,1.5075886371278213,0.9259351255280023
A054,T2,Destination,-0.12840416,16.9,-0.2542895,-0.1834849798851819,0.418263767807241,0.6017487476924229
A054,T3,Destination,-0.02643241,72.83,-0.4796437,-0.059225478704474886,0.07903436439971233,0.1382598431041872
A054,T4,Destination,0.17176248,136.83,-0.043233745,0.18228845204561125,0.735969485536822,0.5536810334912107
A055,T1,Destination,-0.5361741,1.0,-0.03458076,-0.6803803390497233,0.7489949669311972,1.4293753059809204
A055,T2,Destination,0.75660616,23.24,-1.02525,0.89496018657492,-0.7422758203866777,-1.6372360069615977
A055,T3,Destination,0.83208466,74.48,-1.4525794,0.9869358637587282,-1.385541831938702,-2.3724776956974303
A055,T4,Destination,0.1528813,149.21,-1.5069975,0.15928045219758333,-1.4674582976516606,-1.6267387498492438
A056,T1,Destination,0.7468591,1.0,-0.31293535,0.8830827321468218,0.3299832001150151,-0.5530995320318066
A056,T2,Destination,-0.7365116,33.61,-1.1222712,-0.924505185566429,-0.8883234369559828,0.03618174861044621
A056,T3,Destination,-0.72254777,71.46,-0.6666082,-0.9074893105777955,-0.20240638883846512,0.7050829217393304
A056,T4,Destination,-0.8596302,147.84,-1.5222534,-1.0745335593274656,-1.4904232561722692,-0.4158896968448036
A057,T1,Destination,-1.0518757,1.0,-0.6698607,-1.308797754403412,-0.20730243086733782,1.101495323536074
A057,T2,Destination,-0.60083723,24.78,-0.3021773,-0.7591767535329818,0.3461774706603538,1.1053542241933356
A057,T3,Destination,-0.51274824,73.83,-1.046279,-0.6518343380413157,-0.7739311217933385,-0.12209678375202271
A057,T4,Destination,-0.13473281,145.06,-1.5262234,-0.19119686962079283,-1.4963993628147363,-1.3052024931939434
A058,T1,Destination,1.7332748,1.0,-0.093785755,2.0850972394865304,0.6598727090252176,-1.4252245304613127
A058,T2,Destination,-0.17271782,22.96,-0.109634034,-0.23748418345961744,0.6360160326011435,0.8735002160607609
A058,T3,Destination,0.67109835,66.28,-0.027735107,0.7907631141734492,0.7592998415824126,-0.03146327259103665
A058,T4,Destination,-0.9756075,143.48,-0.9226202,-1.2158597741495631,-0.5877854855012663,0.6280742886482968
A059,T1,Destination,1.5626048,1.0,-0.74984205,1.877124256120929,-0.3276996794840876,-2.2048239356050168
A059,T2,Destination,0.07206453,30.4,-0.80831677,0.06079973055422694,-0.41572264235774287,-0.4765223729119698
A059,T3,Destination,2.0409064,79.78,-0.5651938,2.4599672320425348,-0.04974561566923871,-2.5097128477117736
A059,T4,Destination,-0.5772869,151.93,-0.47267723,-0.7304790773781542,0.08952110687869184,0.8200001842568461
A060,T1,Destination,-0.1530542,1.0,-0.07753169,-0.2135227273444976,0.6843402218246115,0.8978629491691091
A060,T2,Destination,0.33590585,24.87,-0.06836402,0.3823082936029075,0.6981404670596109,0.31583217345670334
A060,T3,Destination,0.16965349,94.68,0.2595057,0.17971850453176452,1.1916881777789736,1.0119696732472092
A060,T4,Destination,-0.7229297,143.91,0.48543715,-0.9079547182155574,1.5317865251561156,2.4397412433716728
A061,T1,Destination,2.0403898,1.0,0.92875934,2.4593377198657804,2.1991267479299497,-0.26021097193583076
A061,T2,Destination,0.77201295,35.16,0.80587673,0.9137344062994605,2.014149523278889,1.1004151169794283
A061,T3,Destination,1.5962133,82.55,0.39314365,1.9180784953629917,1.3928555935675642,-0.5252229017954275
A061,T4,Destination,0.7794881,146.56,0.46075106,0.9228433841315655,1.4946261457038374,0.5717827615722719
A062,T1,Destination,0.75087893,1.0,-0.0907191,0.8879811679452783,0.6644889955027125,-0.2234921724425658
A062,T2,Destination,1.0081036,44.69,-0.20216143,1.201426893703363,0.49673301349640897,-0.704693880206954
A062,T3,Destination,-0.41625023,92.72,-0.89908874,-0.5342449607134688,-0.5523631896793642,-0.018118228965895322
A062,T4,Destination,-0.7022192,149.18,-1.335995,-0.882717567738067,-1.2100454069391915,-0.3273278392011245
A063,T1,Destination,0.42942187,1.0,-1.1453488,0.4962639136408594,-0.9230625298154796,-1.419326443456339
A063,T2,Destination,0.9230828,21.98,-1.3659563,1.0978232760545075,-1.2551466472280965,-2.352969923282604
A063,T3,Destination,-1.0528466,69.99,-1.5536242,-1.3099808619767972,-1.5376462401167306,-0.22766537813993337
A063,T4,Destination,-0.95782745,141.09,-1.687606,-1.1941935759724402,-1.7393312589957521,-0.5451376830233119
A064,T1,Destination,0.37014112,1.0,0.13230014,0.4240262946471852,1.0002035450145497,0.5761772503673644
A064,T2,Destination,0.15088972,37.65,-0.27324927,0.15685357674078798,0.38972331253352543,0.23286973579273745
A064,T3,Destination,0.4945773,82.99,-0.83695614,0.5756602291009204,-0.4588339595600291,-1.0344941886609496
A064,T4,Destination,-1.064075,156.21,0.1552983,-1.3236634297767758,1.0348230555285356,2.3584864853053116
A065,T1,Destination,-0.9370374,1.0,-0.12966514,-1.1688594884185644,0.6058628775324871,1.7747223659510514
A065,T2,Destination,-0.42273253,32.31,-1.5419153,-0.5421440834068001,-1.5200206393444424,-0.9778765559376423
A065,T3,Destination,0.12489203,106.41,-1.5336815,0.12517362625204323,-1.5076261640616344,-1.6327997903136777
A065,T4,Destination,-1.0915083,187.43,-1.5619777,-1.3570927685273677,-1.5502209017887325,-0.1931281332613648
A066,T1,Destination,0.03757501,1.0,-0.95108926,0.018771908621564037,-0.6306404322445405,-0.6494123408661046
A066,T2,Destination,-0.42152458,23.35,-0.40383792,-0.5406721143128967,0.19314605845397165,0.7338181727668684
A066,T3,Destination,-0.91012734,73.79,-1.0677891,-1.1360677531355774,-0.806310630984808,0.32975712215076936
A066,T4,Destination,-1.2444345,164.93,-1.321545,-1.5434437268021943,-1.1882935830138384,0.35515014378835597
A067,T1,Destination,-0.3772701,1.0,-0.78326046,-0.48674502558673904,-0.3780049646180154,0.10874006096872363
A067,T2,Destination,-0.75470644,29.91,-1.6094011,-0.9466768335224832,-1.6216081299369394,-0.6749312964144561
A067,T3,Destination,-0.75410956,73.19,-1.5481073,-0.9459494947147767,-1.5293415593268498,-0.583392064612073
A067,T4,Destination,-1.4940736,144.19,-0.91407484,-1.847645920460738,-0.5749220137989304,1.2727239066618077
A068,T1,Destination,1.4733075,1.0,0.65786695,1.768309432850916,1.7913479541584572,0.02303852130754125
A068,T2,Destination,-0.34633532,30.49,0.36208034,-0.44904889570826867,1.3460954794043352,1.7951443751126037
A068,T3,Destination,-0.3125315,82.98,-0.43609893,-0.40785664578412395,0.1445830266772206,0.5524396724613445
A068,T4,Destination,-0.21757181,155.59,-0.44159007,-0.2921418158270567,0.1363171228412716,0.4284589386683283
A069,T1,Destination,-0.18573126,1.0,-0.55585605,-0.2533419437024794,-0.035689346198030165,0.21765259750444926
A069,T2,Destination,-0.75497293,24.96,-1.5368589,-0.9470015696819554,-1.5124091568187563,-0.565407587136801
A069,T3,Destination,-0.45664144,79.75,-1.5020038,-0.5834643926314774,-1.4599411984726962,-0.8764768058412188
A069,T4,Destination,-0.621072,140.22,-1.389695,-0.7838341947037601,-1.2908809048486347,-0.5070467101448746
A070,T1,Destination,-0.025029317,1.0,-0.12926179,-0.05751571461500754,0.6064700469567288,0.6639857615717364
A070,T2,Destination,-0.7115501,24.25,-0.13407838,-0.8940879029492118,0.5992195543892122,1.493307457338424
A070,T3,Destination,-0.60091597,81.92,-1.0468057,-0.7592727035693689,-0.7747239720121263,-0.015451268442757349
A070,T4,Destination,-0.9432329,149.2,-1.5684022,-1.1764091258383895,-1.5598918078654407,-0.38348268202705116
A071,T1,Destination,-0.09704123,1.0,0.054713376,-0.14526712016064613,0.8834109062971851,1.0286780264578312
A071,T2,Destination,-0.43790084,30.92,-0.8447603,-0.5606276990587266,-0.47058169064690003,0.09004600841182653
A071,T3,Destination,-0.8310883,79.96,-1.0355132,-1.039753316203761,-0.7577251850448565,0.28202813115890457
A071,T4,Destination,-0.20154567,153.27,-0.8932065,-0.2726128760741136,-0.5435085565467227,-0.2708956804726091
A072,T1,Destination,0.6814234,1.0,0.39353013,0.8033448886616371,1.3934373683018664,0.5900924796402293
A072,T2,Destination,1.7074885,33.76,0.3008167,2.0536748820660087,1.2538743091409295,-0.7998005729250792
A072,T3,Destination,0.09480323,83.54,-0.101512246,0.08850838044498337,0.6482418943682746,0.5597335139232913
A072,T4,Destination,0.58196443,154.89,-0.018325202,0.6821473805268163,0.7734647271681773,0.09131734664136093
A073,T1,Destination,0.30522674,1.0,-0.6538286,0.3449237149792393,-0.1831690456525522,-0.5280927606317916
A073,T2,Destination,-0.94399035,66.66,-0.9625182,-1.177332130093679,-0.6478446045997946,0.5294875254938843
A073,T3,Destination,-0.27342725,66.9,-0.93056107,-0.36020546200973874,-0.5997390084115859,-0.23953354640184715
A073,T4,Destination,1.1537054,140.12,-1.0389396,1.3788525732568966,-0.7628830016191007,-2.141735574875997
A074,T1,Destination,0.39766553,1.0,-0.18035519,0.4575666571190783,0.5295583071264428,0.07199165000736452
A074,T2,Destination,-0.40341347,29.33,0.15289661,-0.518602497047047,1.0312077518604885,1.5498102489075354
A074,T3,Destination,1.1376537,73.02,-0.061039798,1.3592924869084486,0.709165739539486,-0.6501267473689626
A074,T4,Destination,0.26247647,147.21,-0.15603536,0.2928296082728178,0.5661673493447485,0.27333774107193076
A075,T1,Destination,0.07384318,1.0,-0.57182944,0.06296713634823424,-0.05973435427906782,-0.12270149062730207
A075,T2,Destination,0.8610925,28.68,-0.30554652,1.022283886409411,0.3411057280855595,-0.6811781583238515
A075,T3,Destination,-1.4018217,71.37,-1.3515688,-1.7352307164755905,-1.2334889055861575,0.5017418108894329
A075,T4,Destination,-0.09748435,244.53,-0.6846801,-0.14580709196816335,-0.2296103187205819,-0.08380322675241855
A076,T1,Destination,-0.5232532,1.0,-0.7070801,-0.6646353450802582,-0.2633294090962156,0.4013059359840426
A076,T2,Destination,-1.1163836,27.3,-1.6155242,-1.3874050105916693,-1.6308253336101115,-0.2434203230184422
A076,T3,Destination,-0.5196874,74.88,-1.2425772,-0.6602901756651,-1.0694220479707592,-0.4091318723056593
A076,T4,Destination,-1.266146,149.28,-1.4294585,-1.5699006637468373,-1.350737558873256,0.21916310487358137
A077,T1,Destination,-0.5821275,1.0,-0.17447257,-0.7363776771512809,0.5384135122793674,1.2747911894306483
A077,T2,Destination,-0.5422168,53.88,-0.8597841,-0.6877437792945427,-0.49319726519982177,0.1945465140947209
A077,T3,Destination,-0.26786017,78.36,-0.35669112,-0.35342159702916237,0.2641169160487007,0.617538513077863
A077,T4,Destination,0.8029541,149.75,-0.24809766,0.951438298455449,0.42758444693900277,-0.5238538515164463
A078,T1,Destination,-0.27483156,1.0,-1.068305,-0.36191670909633944,-0.8070872237850221,-0.44517051468868263
A078,T2,Destination,0.06392656,26.17,-1.0563185,0.050883061547138606,-0.7890437471427213,-0.8399268086898599
A078,T3,Destination,0.34884748,72.3,-1.1757432,0.3980785484849241,-0.9688157226955316,-1.3668942711804557
A078,T4,Destination,-1.3704203,140.08,-1.4174169,-1.6969659784439706,-1.3326111392898976,0.36435483915407296
A079,T1,Destination,1.3273735,1.0,0.1498003,1.5904789450412502,1.0265468252211591,-0.5639321198200911
A079,T2,Destination,-0.2008887,26.11,-0.6707224,-0.271812313521341,-0.2085995621252256,0.0632127513961154
A079,T3,Destination,-0.19927017,74.0,-0.43815857,-0.26984002481936215,0.14148261652984243,0.4113226413492046
A079,T4,Destination,-0.95253634,194.42,-0.60441935,-1.1877459991750208,-0.10879248466405755,1.0789535145109632
A080,T1,Destination,-0.1154154,1.0,0.16752625,-0.16765729389807352,1.0532299908481217,1.2208872847461953
A080,T2,Destination,0.10268697,29.03,0.18738705,0.09811525293504446,1.083126781479032,0.9850115285439875
A080,T3,Destination,1.1151272,72.87,-0.34106952,1.331842417125914,0.28763236882602206,-1.044210048299892
A080,T4,Destination,-0.40745336,145.77,-0.5923623,-0.5235253773175624,-0.09064280794023902,0.4328825693773234
A081,T1,Destination,0.6662004,1.0,0.2984473,0.7847946295313004,1.2503076121437853,0.46551298261248486
A081,T2,Destination,-0.9717388,31.39,-0.52936184,-1.211145500517721,0.004192826186836878,1.2153383267045579
A081,T3,Destination,1.2064252,80.13,-0.46458697,1.4430952291919634,0.10169950902611931,-1.3413957201658442
A081,T4,Destination,1.4606197,154.53,-0.86279833,1.752848487058767,-0.49773463545798885,-2.250583122516756
A082,T1,Destination,-0.6594405,1.0,-0.43024468,-0.8305888171462696,0.15339552600005782,0.9839843431463274
A082,T2,Destination,1.5764099,27.97,-0.49606806,1.893946707826914,0.05431050372105416,-1.83963620410586
A082,T3,Destination,-0.7732746,75.71,-0.8901417,-0.9693033972466869,-0.5388950624313994,0.4304083348152875
A082,T4,Destination,0.112550795,170.25,-1.1045943,0.11013499344389899,-0.8617141071050437,-0.9718491005489427
A083,T1,Destination,1.6751546,1.0,0.47181237,2.0142738294683347,1.511276918541467,-0.5029969109268677
A083,T2,Destination,-0.3237374,25.15,-0.74519026,-0.42151179580636916,-0.32069726308147734,0.10081453272489183
A083,T3,Destination,-0.8224563,74.3,-0.7083179,-1.0292346380974047,-0.2651926899027762,0.7640419481946285
A083,T4,Destination,0.76563764,144.91,0.012737401,0.9059656581856703,0.8202237770726162,-0.08574188111305414
A084,T1,Destination,0.089948215,1.0,-1.3033124,0.08259221501558894,-1.1608477487646074,-1.2434399637801963
A084,T2,Destination,-0.3887303,27.25,-1.4172285,-0.5007100574257645,-1.3323275376547739,-0.8316174802290094
A084,T3,Destination,0.41099674,91.97,-1.0280648,0.4738116416832861,-0.7465129853683442,-1.2203246270516304
A084,T4,Destination,1.1264467,162.51,-1.2650133,1.3456359964615143,-1.103195480273293,-2.4488314767348074
A085,T1,Destination,-0.025167516,1.0,0.47878015,-0.05768411948011649,1.521765632985107,1.5794497524652236
A085,T2,Destination,0.58357966,24.51,0.3064638,0.6841156479547276,1.2623749821436188,0.5782593341888912
A085,T3,Destination,-0.9434278,71.4,0.0715741,-1.176646624721954,0.908791632920159,2.085438257642113
A085,T4,Destination,0.36916238,170.65,-0.8205845,0.42283363350146985,-0.43418945916907653,-0.8570230926705464
A086,T1,Destination,1.2463102,1.0,0.22379875,1.4916978098536906,1.1379379155428917,-0.3537598943107989
A086,T2,Destination,0.35159728,23.47,-0.079005115,0.4014293664942915,0.6821222508095793,0.2806928843152878
A086,T3,Destination,-0.7232066,145.29,-0.58177567,-0.9082921396668607,-0.07470657875526594,0.8335855609115947
A086,T4,Destination,-1.2129464,169.55,-1.0517981,-1.505073338933709,-0.7822391142795958,0.7228342246541132
A087,T1,Destination,1.1479511,1.0,0.5291444,1.371840567994222,1.59757977126417,0.2257392032699479
A087,T2,Destination,0.62924254,31.07,0.38094336,0.7397589677101941,1.3744902953033256,0.6347313275931314
A087,T3,Destination,0.6483832,72.8,-0.103241794,0.7630831615567203,0.6456383771664443,-0.11744478439027595
A087,T4,Destination,-0.5654962,144.2,-0.39149654,-0.7161113088484254,0.21172374182808054,0.927835050676506
A088,T1,Destination,1.5717645,1.0,0.3560192,1.8882859725077217,1.336971545143649,-0.5513144273640727
A088,T2,Destination,2.250928,24.25,0.27706409,2.715892811952402,1.2181191125673945,-1.4977736993850075
A088,T3,Destination,-0.11962351,74.91,-0.28160274,-0.17278516166060132,0.37714869602101886,0.5499338576816202
A088,T4,Destination,1.3004314,149.93,0.4318676,1.5576481668427713,1.4511473957886143,-0.106500771054157
A089,T1,Destination,1.5398204,1.0,0.19657242,1.8493599176771767,1.096953670816694,-0.7524062468604826
A089,T2,Destination,0.37108445,32.14,-0.19414687,0.4251758063035881,0.5087974631821652,0.08362165687857714
A089,T3,Destination,-0.0014881843,79.34,-0.7148968,-0.028829245994719758,-0.2750960168524306,-0.24626677085771087
A089,T4,Destination,0.8214839,146.96,-0.2248025,0.9740181179150373,0.46265103646377276,-0.5113670814512645
A090,T1,Destination,-0.3088941,1.0,-1.6779197,-0.4034242269073791,-1.724750311446399,-1.3213260845390198
A090,T2,Destination,-0.2992866,23.54,-1.2846583,-0.39171683581530076,-1.132767423596031,-0.7410505877807303
A090,T3,Destination,-0.48725727,95.42,-1.6414834,-0.6207718602784809,-1.6699021465957877,-1.0491302863173069
A090,T4,Destination,0.14262137,144.07,-1.7933134,0.14677803085099497,-1.8984543560481302,-2.045232386899125
A091,T1,Destination,1.1371102,1.0,-0.058466665,1.3586301952552042,0.7130391191901791,-0.6455910760650251
A091,T2,Destination,0.2593088,22.2,-0.27879846,0.2889695872953893,0.3813700250727413,0.09240043777735202
A091,T3,Destination,-0.6923325,73.64,-1.2304739,-0.8706699524885171,-1.0512027503572146,-0.18053279786869747
A091,T4,Destination,0.056037232,142.61,0.024066277,0.0412693796996565,0.8372773214341496,0.7960079417344931
A092,T1,Destination,-0.4201831,1.0,-0.014764063,-0.5390374298474061,0.7788253685869806,1.3178627984343867
A092,T2,Destination,-0.90574074,22.83,-0.7557341,-1.130722383188712,-0.3365690797719336,0.7941533034167785
A092,T3,Destination,-1.0292109,71.31,-0.26899004,-1.2811791566804103,0.39613480187730266,1.677313958557713
A092,T4,Destination,-0.44239357,146.16,-1.3647457,-0.5661023956167399,-1.253324311031278,-0.687221915414538
A093,T1,Destination,0.97299176,1.0,0.29553103,1.1586407325956365,1.24591770269335,0.0872769700977134
A093,T2,Destination,-0.6046585,22.09,-1.211867,-0.7638332304893622,-1.0231934761290726,-0.2593602456397104
A093,T3,Destination,-0.8998102,70.22,-1.6578104,-1.1234956175194728,-1.6944794496566347,-0.5709838321371619
A093,T4,Destination,-0.7954494,140.95,-1.7849536,-0.9963248966990542,-1.8858702108819594,-0.8895453141829052
A094,T1,Destination,-1.036037,1.0,-1.2510717,-1.289497223017505,-1.0822089592741444,0.20728826374336062
A094,T2,Destination,-0.29982325,22.98,-1.1742227,-0.39237078027843514,-0.966526888904632,-0.5741561086261968
A094,T3,Destination,-1.0888739,76.21,-1.5641828,-1.3538825732535742,-1.553540275279238,-0.1996577020256638
A094,T4,Destination,-1.2646453,149.99,-1.1065723,-1.5680719589004275,-0.8646916232105349,0.7033803356898926
A095,T1,Destination,1.3578781,1.0,0.2294867,1.6276508713808195,1.1465000807260206,-0.48115079065479893
A095,T2,Destination,-0.8642308,29.71,-1.0466974,-1.0801397028047715,-0.7745609462314262,0.3055787565733452
A095,T3,Destination,-0.6406247,78.76,-0.75168335,-0.807660487267495,-0.3304714188192953,0.47718906844819964
A095,T4,Destination,-0.86643106,148.79,-1.1310589,-1.0828208690107832,-0.9015517070673202,0.181269161943463
A096,T1,Destination,-0.46724647,1.0,0.22043192,-0.5963873417600982,1.1328697706746154,1.7292571124347136
A096,T2,Destination,-0.4302919,24.49,-0.29889137,-0.5513556890273803,0.3511238354209791,0.9024795244483594
A096,T3,Destination,-0.7520156,71.19,-0.29939425,-0.9433978622764558,0.35036684184204614,1.293764704118502
A096,T4,Destination,0.013857826,143.66,-0.45191222,-0.010129090461525596,0.12077901977337664,0.13090811023490223
A097,T1,Destination,-0.12557247,1.0,-1.1117997,-0.18003437335054465,-0.8725605148636414,-0.6925261415130968
A097,T2,Destination,0.08058321,24.37,-1.75146,0.07118032054624007,-1.8354517409977933,-1.9066320615440333
A097,T3,Destination,-0.33748123,70.83,-1.6033994,-0.43825958585716696,-1.612573671691072,-1.174314085833905
A097,T4,Destination,-0.29173175,144.85,-1.4632665,-0.38251073812162517,-1.401629300275909,-1.0191185621542838
A098,T1,Destination,0.36816895,1.0,-0.38894045,0.42162307159331436,0.215571466369074,-0.20605160522424035
A098,T2,Destination,1.0905981,25.77,-0.7021278,1.3019520432683338,-0.25587463002178473,-1.5578266732901185
A098,T3,Destination,0.41594142,78.84,-0.1247822,0.47983707000336706,0.6132132478520763,0.13337617784870925
A098,T4,Destination,-0.75626916,146.29,-0.53740335,-0.9485811139500048,-0.007912191779527481,0.9406689221704773
A099,T1,Destination,1.5832982,1.0,0.40282655,1.9023405690873423,1.4074314230406992,-0.49490914604664304
