composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent
A077_3,0.3149398,0.44182283,-0.59301096,0.18400842413844493,0.18106223414529843,0.18505578640153708
A077_4,-0.57511216,0.8597334,0.20903912,0.18400842413844493,0.18106223414529843,0.18505578640153708
A078_1,-0.69479394,-0.71047044,-0.05331899,0.18400842413844493,0.18106223414529843,0.18505578640153708
A078_2,-0.50835025,0.8892501,-0.05255004,0.18400842413844493,0.18106223414529843,0.18505578640153708
A078_3,-0.840831,-0.92225325,-0.13057917,0.18400842413844493,0.18106223414529843,0.18505578640153708
A078_4,-0.7138154,-0.5113214,-0.90255225,0.18400842413844493,0.18106223414529843,0.18505578640153708
A079_1,-0.45626035,1.0622866,0.37918237,0.18400842413844493,0.18106223414529843,0.18505578640153708
A079_2,0.13464952,-0.055139124,0.1257231,0.18400842413844493,0.18106223414529843,0.18505578640153708
A079_3,-0.94136906,0.59115463,-1.208414,0.18400842413844493,0.18106223414529843,0.18505578640153708
A079_4,-0.5064065,-0.68951535,-0.5822287,0.18400842413844493,0.18106223414529843,0.18505578640153708
A080_1,0.45732737,0.18279296,0.30304173,0.18400842413844493,0.18106223414529843,0.18505578640153708
A080_2,0.65216416,1.5592417,-0.27369606,0.18400842413844493,0.18106223414529843,0.18505578640153708
A080_3,0.24669155,0.6153988,0.17535019,0.18400842413844493,0.18106223414529843,0.18505578640153708
A080_4,0.42699566,-1.5133011,-0.51390785,0.18400842413844493,0.18106223414529843,0.18505578640153708
A081_1,-0.13160092,0.3516112,0.29336992,0.18400842413844493,0.18106223414529843,0.18505578640153708
A081_2,-0.63541794,0.73562765,-1.0582405,0.18400842413844493,0.18106223414529843,0.18505578640153708
A081_3,0.2539385,0.91918784,1.1354778,0.18400842413844493,0.18106223414529843,0.18505578640153708
A081_4,-0.1779167,0.08888852,-0.007240212,0.18400842413844493,0.18106223414529843,0.18505578640153708
A082_1,-0.12648351,0.27715766,0.36936158,0.18400842413844493,0.18106223414529843,0.18505578640153708
A082_2,1.0111401,1.1564502,1.5077088,0.18400842413844493,0.18106223414529843,0.18505578640153708
A082_3,0.69808114,0.12580173,0.6953126,0.18400842413844493,0.18106223414529843,0.18505578640153708
A082_4,-0.3687341,0.108339265,-0.6731006,0.18400842413844493,0.18106223414529843,0.18505578640153708
A083_1,1.6063433,1.2249075,1.757659,0.18400842413844493,0.18106223414529843,0.18505578640153708
A083_2,0.1648958,0.29286516,0.7473217,0.18400842413844493,0.18106223414529843,0.18505578640153708
A083_3,-0.23681776,-0.13410276,0.22434032,0.18400842413844493,0.18106223414529843,0.18505578640153708
A083_4,-0.31821257,0.8666643,0.5975227,0.18400842413844493,0.18106223414529843,0.18505578640153708
A084_1,1.0935812,0.3173802,0.5996006,0.18400842413844493,0.18106223414529843,0.18505578640153708
A084_2,0.060927145,0.5100353,-0.7510282,0.18400842413844493,0.18106223414529843,0.18505578640153708
A084_3,0.018467033,1.1948463,-0.7307786,0.18400842413844493,0.18106223414529843,0.18505578640153708
A084_4,-0.8642885,0.54021615,-0.5850261,0.18400842413844493,0.18106223414529843,0.18505578640153708
A085_1,0.2260727,0.2802711,-0.29017925,0.18400842413844493,0.18106223414529843,0.18505578640153708
A085_2,0.6755304,1.8691479,0.99054706,0.18400842413844493,0.18106223414529843,0.18505578640153708
A085_3,0.5403303,0.39977422,-0.6996001,0.18400842413844493,0.18106223414529843,0.18505578640153708
A085_4,-0.51446545,-0.58358085,-1.1252425,0.18400842413844493,0.18106223414529843,0.18505578640153708
A086_1,0.6686043,1.1289581,0.46968466,0.18400842413844493,0.18106223414529843,0.18505578640153708
A086_2,-0.16944763,0.33815938,0.8277742,0.18400842413844493,0.18106223414529843,0.18505578640153708
A086_3,-0.67027867,-0.5418123,-1.1181734,0.18400842413844493,0.18106223414529843,0.18505578640153708
A086_4,0.043763805,-1.3302624,-1.216813,0.18400842413844493,0.18106223414529843,0.18505578640153708
A087_1,0.5246278,0.7483531,-0.07372762,0.18400842413844493,0.18106223414529843,0.18505578640153708
A087_2,0.9968931,1.7857683,0.45245966,0.18400842413844493,0.18106223414529843,0.18505578640153708
A087_3,0.3230501,-0.22735159,0.86003065,0.18400842413844493,0.18106223414529843,0.18505578640153708
A087_4,0.6331183,0.18720192,0.22557211,0.18400842413844493,0.18106223414529843,0.18505578640153708
A088_1,1.2982879,0.92084855,1.6746025,0.18400842413844493,0.18106223414529843,0.18505578640153708
A088_2,2.0630622,1.8943043,1.8610318,0.18400842413844493,0.18106223414529843,0.18505578640153708
A088_3,1.3761598,0.051201683,1.24221,0.18400842413844493,0.18106223414529843,0.18505578640153708
A088_4,2.0453706,0.5547403,1.7032486,0.18400842413844493,0.18106223414529843,0.18505578640153708
A089_1,1.3099296,1.0900419,0.8540076,0.18400842413844493,0.18106223414529843,0.18505578640153708
A089_2,0.76941204,1.5099713,0.6044383,0.18400842413844493,0.18106223414529843,0.18505578640153708
A089_3,-0.02963217,0.29872814,0.2844929,0.18400842413844493,0.18106223414529843,0.18505578640153708
A089_4,-0.3840421,-0.5693117,0.5284135,0.18400842413844493,0.18106223414529843,0.18505578640153708
A090_1,-0.20043306,0.69063014,-0.08259238,0.18400842413844493,0.18106223414529843,0.18505578640153708
A090_2,0.0053937794,-0.1816499,-0.61759317,0.18400842413844493,0.18106223414529843,0.18505578640153708
A090_3,-1.7811165,-1.1233633,-0.6493281,0.18400842413844493,0.18106223414529843,0.18505578640153708
A090_4,-0.4589793,-0.828864,-0.63067514,0.18400842413844493,0.18106223414529843,0.18505578640153708
A091_1,0.4275121,0.08611111,0.85319203,0.18400842413844493,0.18106223414529843,0.18505578640153708
A091_2,0.72275007,-0.33687204,-0.46425778,0.18400842413844493,0.18106223414529843,0.18505578640153708
A091_3,-1.1718316,-0.34977993,-0.9423653,0.18400842413844493,0.18106223414529843,0.18505578640153708
A091_4,-0.66796625,-0.99537456,-0.3779921,0.18400842413844493,0.18106223414529843,0.18505578640153708
A092_1,-0.35273534,-0.91169655,0.33932322,0.18400842413844493,0.18106223414529843,0.18505578640153708
A092_2,-1.8047507,0.23941429,-1.4925044,0.18400842413844493,0.18106223414529843,0.18505578640153708
A092_3,-0.96742743,-1.3619983,0.07151288,0.18400842413844493,0.18106223414529843,0.18505578640153708
A092_4,-0.8397171,-0.39054364,-1.2139952,0.18400842413844493,0.18106223414529843,0.18505578640153708
A093_1,0.8051742,0.04000109,-0.040222917,0.18400842413844493,0.18106223414529843,0.18505578640153708
A093_2,0.99680555,0.36335665,1.5034109,0.18400842413844493,0.18106223414529843,0.18505578640153708
A093_3,-0.21473739,0.8013927,-0.13900867,0.18400842413844493,0.18106223414529843,0.18505578640153708
A093_4,0.7262531,-1.1819885,0.71831423,0.18400842413844493,0.18106223414529843,0.18505578640153708
A094_1,-0.48448363,-0.57476324,-0.9308585,0.18400842413844493,0.18106223414529843,0.18505578640153708
A094_2,0.23274425,-0.7315518,-0.13720651,0.18400842413844493,0.18106223414529843,0.18505578640153708
A094_3,-1.2360336,-0.6903125,-0.9809694,0.18400842413844493,0.18106223414529843,0.18505578640153708
A094_4,-1.4760879,-0.35495004,-1.2597089,0.18400842413844493,0.18106223414529843,0.18505578640153708
A095_1,1.593762,1.7762115,1.2440199,0.18400842413844493,0.18106223414529843,0.18505578640153708
A095_2,0.60038996,-0.26231778,0.06094394,0.18400842413844493,0.18106223414529843,0.18505578640153708
A095_3,0.2598073,-1.0622691,0.2828851,0.18400842413844493,0.18106223414529843,0.18505578640153708
A095_4,-0.13159727,-0.9159114,0.1492245,0.18400842413844493,0.18106223414529843,0.18505578640153708
A096_1,0.27739748,0.06823121,-1.1420147,0.18400842413844493,0.18106223414529843,0.18505578640153708
A096_2,-0.3014269,-0.38971546,-0.7882334,0.18400842413844493,0.18106223414529843,0.18505578640153708
A096_3,-1.141347,-1.4648374,-2.0697737,0.18400842413844493,0.18106223414529843,0.18505578640153708
A096_4,-2.108933,-0.78521854,-1.9472339,0.18400842413844493,0.18106223414529843,0.18505578640153708
A097_1,0.016440328,0.06699371,0.45154557,0.18400842413844493,0.18106223414529843,0.18505578640153708
A097_2,-0.35945407,0.4119648,-0.64356434,0.18400842413844493,0.18106223414529843,0.18505578640153708
A097_3,0.30752826,-0.17648871,0.4290174,0.18400842413844493,0.18106223414529843,0.18505578640153708
A097_4,0.15558606,-0.6430527,-0.9095524,0.18400842413844493,0.18106223414529843,0.18505578640153708
A098_1,-0.0044029593,1.0204823,0.8854886,0.18400842413844493,0.18106223414529843,0.18505578640153708
A098_2,0.45039988,0.15447742,-0.027014986,0.18400842413844493,0.18106223414529843,0.18505578640153708
A098_3,1.132083,0.5045327,0.6771901,0.18400842413844493,0.18106223414529843,0.18505578640153708
A098_4,-0.80736923,-0.3077641,-1.0166459,0.18400842413844493,0.18106223414529843,0.18505578640153708
A099_1,0.22452596,0.6800398,1.3177862,0.18400842413844493,0.18106223414529843,0.18505578640153708
A099_2,0.91032827,0.24218121,0.573594,0.18400842413844493,0.18106223414529843,0.18505578640153708
A099_3,0.6700189,-0.2910141,1.2504038,0.18400842413844493,0.18106223414529843,0.18505578640153708
A099_4,0.6797432,1.706569,1.2595599,0.18400842413844493,0.18106223414529843,0.18505578640153708
A100_1,0.84644,-0.9616289,0.54848397,0.18400842413844493,0.18106223414529843,0.18505578640153708
A100_2,1.6086645,1.1092954,1.5776652,0.18400842413844493,0.18106223414529843,0.18505578640153708
A100_3,-0.67400944,1.0911707,0.27870226,0.18400842413844493,0.18106223414529843,0.18505578640153708
A100_4,0.33816677,-0.80164635,0.05174803,0.18400842413844493,0.18106223414529843,0.18505578640153708
A101_1,-0.5483548,-0.68650275,0.44552666,0.18400842413844493,0.18106223414529843,0.18505578640153708
A101_2,-0.8636371,-0.3350884,-0.3585505,0.18400842413844493,0.18106223414529843,0.18505578640153708
A101_3,-1.2014326,-1.127696,-0.20170636,0.18400842413844493,0.18106223414529843,0.18505578640153708
A101_4,-0.50970185,-0.86707276,-0.50392765,0.18400842413844493,0.18106223414529843,0.18505578640153708
A102_1,-0.58696234,0.91795444,-0.31601095,0.18400842413844493,0.18106223414529843,0.18505578640153708
A102_2,0.7763233,1.7098329,0.9392058,0.18400842413844493,0.18106223414529843,0.18505578640153708
A102_3,-1.0677911,-0.056638338,0.06374826,0.18400842413844493,0.18106223414529843,0.18505578640153708
A102_4,-0.23022485,-1.491662,1.0939641,0.18400842413844493,0.18106223414529843,0.18505578640153708
A103_1,1.4681691,2.1276367,0.97393644,0.18400842413844493,0.18106223414529843,0.18505578640153708
A103_2,-1.0875629,0.21456555,-0.16114132,0.18400842413844493,0.18106223414529843,0.18505578640153708
A103_3,-1.7392013,0.11743148,-0.81531924,0.18400842413844493,0.18106223414529843,0.18505578640153708
A103_4,-0.11246981,-1.0386703,-0.8911015,0.18400842413844493,0.18106223414529843,0.18505578640153708
A104_1,1.6955551,0.42835218,1.0630072,0.18400842413844493,0.18106223414529843,0.18505578640153708
A104_2,0.30437294,0.99726295,0.67526126,0.18400842413844493,0.18106223414529843,0.18505578640153708
A104_3,-0.31043974,0.9710115,-0.2903488,0.18400842413844493,0.18106223414529843,0.18505578640153708
A104_4,-0.6614983,-1.9198234,-1.1856365,0.18400842413844493,0.18106223414529843,0.18505578640153708
A105_1,0.6193789,1.0905241,1.0515653,0.18400842413844493,0.18106223414529843,0.18505578640153708
A105_2,0.8061488,0.3161891,0.1200605,0.18400842413844493,0.18106223414529843,0.18505578640153708
A105_3,-0.8063539,-0.108019516,-0.86823225,0.18400842413844493,0.18106223414529843,0.18505578640153708
A105_4,0.27641627,-0.7278264,-0.28327113,0.18400842413844493,0.18106223414529843,0.18505578640153708
A106_1,0.8185158,1.6604729,1.3326887,0.18400842413844493,0.18106223414529843,0.18505578640153708
A106_2,0.612645,-0.2644271,-0.5544925,0.18400842413844493,0.18106223414529843,0.18505578640153708
A106_3,0.3104406,0.19555381,-0.08069341,0.18400842413844493,0.18106223414529843,0.18505578640153708
A106_4,1.006434,0.80829906,0.6883743,0.18400842413844493,0.18106223414529843,0.18505578640153708
A107_1,-0.32526594,-1.0972252,-0.55586034,0.18400842413844493,0.18106223414529843,0.18505578640153708
A107_2,-1.462939,-1.7255831,-0.9632244,0.18400842413844493,0.18106223414529843,0.18505578640153708
A107_3,-0.39422625,-1.020569,-1.010435,0.18400842413844493,0.18106223414529843,0.18505578640153708
A107_4,-0.68922186,-0.9639681,-0.67875004,0.18400842413844493,0.18106223414529843,0.18505578640153708
A108_1,-0.882974,-0.2817387,-0.5725273,0.18400842413844493,0.18106223414529843,0.18505578640153708
A108_2,-0.12037182,-1.2832096,-0.98338526,0.18400842413844493,0.18106223414529843,0.18505578640153708
A108_3,0.099840224,0.9284506,-0.44445282,0.18400842413844493,0.18106223414529843,0.18505578640153708
A108_4,-1.7167063,-1.2018554,-1.6963227,0.18400842413844493,0.18106223414529843,0.18505578640153708
A109_1,-0.3267065,-0.25470597,-0.20291665,0.18400842413844493,0.18106223414529843,0.18505578640153708
A109_2,-0.9230528,-0.7031473,-0.9079396,0.18400842413844493,0.18106223414529843,0.18505578640153708
A109_3,0.09607044,0.008716404,0.26700193,0.18400842413844493,0.18106223414529843,0.18505578640153708
A109_4,-1.4711092,-0.89451677,-1.4966406,0.18400842413844493,0.18106223414529843,0.18505578640153708
