composite_ID,TC_IFR-N-i1,TC_IFR-N-i2,TC_IFR-N-i3,TC_IFR-N-i4,TC_IFR-N-i5,TC_IFR-N-i6,TC_IFR-U-i1,TC_IFR-U-i2,TC_IFR-U-i3,TC_IFR-U-i4,TC_IFR-U-i5,TC_IFR-U-i6,TC_IFR-D-i1,TC_IFR-D-i2,TC_IFR-D-i3,TC_IFR-D-i4,TC_IFR-D-i5,TC_IFR-D-i6,TC_IFR-O-i1,TC_IFR-O-i2,TC_IFR-O-i3,TC_IFR-O-i4,TC_IFR-O-i5,TC_IFR-O-i6,TC_ICR-N-i1,TC_ICR-N-i2,TC_ICR-N-i3,TC_ICR-N-i4,TC_ICR-N-i5,TC_ICR-N-i6,TC_ICR-U-i1,TC_ICR-U-i2,TC_ICR-U-i3,TC_ICR-U-i4,TC_ICR-U-i5,TC_ICR-U-i6,TC_ICR-D-i1,TC_ICR-D-i2,TC_ICR-D-i3,TC_ICR-D-i4,TC_ICR-D-i5,TC_ICR-D-i6,TC_ICR-O-i1,TC_ICR-O-i2,TC_ICR-O-i3,TC_ICR-O-i4,TC_ICR-O-i5,TC_ICR-O-i6,TC_IRE-N-i1,TC_IRE-N-i2,TC_IRE-N-i3,TC_IRE-N-i4,TC_IRE-N-i5,TC_IRE-N-i6,TC_IRE-U-i1,TC_IRE-U-i2,TC_IRE-U-i3,TC_IRE-U-i4,TC_IRE-U-i5,TC_IRE-U-i6,TC_IRE-D-i1,TC_IRE-D-i2,TC_IRE-D-i3,TC_IRE-D-i4,TC_IRE-D-i5,TC_IRE-D-i6,TC_IRE-O-i1,TC_IRE-O-i2,TC_IRE-O-i3,TC_IRE-O-i4,TC_IRE-O-i5,TC_IRE-O-i6
A010_1,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.4,1.0,1.0,1.0,0.2,0.4,0.2,1.0,0.4,1.0,0.2,0.4,0.2,1.0,0.4,0.4,0.2,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.4,0.4,0.4,1.0,0.4,1.0,0.4,0.6,0.4,1.0,0.4,0.6,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.6,0.6,1.0,0.6,1.0,0.4,0.4,0.6,1.0,0.6,0.6,0.4
A010_2,1.0,0.2,0.6,1.0,0.2,0.2,0.8,1.0,0.6,0.2,0.2,0.2,1.0,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6,1.0,1.0,0.6,0.4,1.0,0.6,0.8,0.4,0.6,0.8,0.4,0.4,0.4,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.4,0.4,1.0,0.4,0.8,0.4,0.6,1.0,0.4,0.2,0.4,0.4,0.4,0.4
A010_3,0.2,0.2,0.4,1.0,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.8,0.2,1.0,0.4,0.8,0.2,0.4,0.2,0.8,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,1.0,0.4,0.6,0.2,0.4,0.4,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2
A010_4,0.2,1.0,0.8,0.2,0.8,1.0,1.0,0.8,0.8,1.0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.6,1.0,1.0,0.2,1.0,1.0,0.2,0.8,1.0,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.8,0.8,0.8,0.8,0.4,1.0,1.0,0.4,0.8,1.0,0.2,0.4,0.4,0.4,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.4
A011_1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.6,0.2,1.0,1.0,0.2,1.0,1.0,0.6,0.6,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.4,1.0,0.8,0.6,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.6,1.0,1.0
A011_2,1.0,0.6,0.4,1.0,1.0,0.6,0.4,1.0,0.6,1.0,0.4,1.0,0.4,1.0,1.0,0.4,1.0,0.4,0.2,0.6,0.6,0.6,0.2,0.2,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.2,0.2,0.6,1.0,0.4,0.8,0.2,0.2,1.0,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.6,1.0,1.0,0.6,0.6,0.6,1.0,0.4,0.8,0.4,0.4,1.0,0.8,0.4
A011_3,1.0,1.0,1.0,0.8,1.0,1.0,0.2,0.8,0.2,0.8,0.6,0.8,0.6,0.2,1.0,0.6,0.6,0.4,0.2,0.2,0.6,0.4,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,1.0,0.4,0.8,1.0,1.0,1.0,0.4,0.8,0.6,0.4,0.4,0.2,0.2,0.4,0.4,0.4,1.0,1.0,0.6,0.8,1.0,1.0,1.0,0.6,0.8,0.6,0.8,1.0,1.0,0.6,0.2,0.8,0.8,0.4,0.6,0.4,0.2,0.4,0.4,0.4
A011_4,0.2,0.4,0.2,0.4,0.4,0.4,0.4,0.4,1.0,0.2,1.0,0.2,0.2,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.6,1.0,1.0,0.4,0.4,0.6,0.4,1.0,0.8,0.2,0.4,0.6,0.4,0.6,0.4,0.2,0.4,0.6,0.2,0.4,0.2,0.2,1.0,0.8,0.6,1.0,0.8,1.0,0.6,0.8,0.6,1.0,0.8,0.6,0.4,0.4,0.2,0.8,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
A012_1,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,1.0,0.4,1.0,0.6,0.8,0.8,0.6,0.2,1.0,0.4,0.4,0.2,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.8,0.4,1.0,1.0,0.4,0.8,0.4,0.4,0.6,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.2,1.0,0.6,0.6,0.8,1.0,0.4,0.6
A012_2,0.2,1.0,0.2,1.0,0.2,1.0,0.6,0.2,0.6,0.4,1.0,0.2,0.6,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.2,0.4,0.6,0.4,0.4,0.6,0.2,0.4,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.4,0.8,0.2,0.4,0.4,0.6,0.4,0.4,0.4,0.4
A012_3,0.6,0.8,1.0,0.2,0.8,1.0,1.0,0.8,0.6,1.0,1.0,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.2,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.6,0.6,0.2,0.4,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4
A012_4,1.0,0.2,1.0,0.2,0.6,0.2,1.0,0.2,0.8,0.2,0.2,0.2,0.8,0.4,1.0,0.4,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.2,1.0,0.6,1.0,0.4,0.8,0.6,1.0,0.4,0.8,0.2,0.4,0.4,0.6,0.4,1.0,0.4,0.2,0.4,0.4,0.2,1.0,0.2,0.2,0.4,1.0,0.8,1.0,1.0,0.8,0.8,1.0,0.6,0.8,0.8,0.6,0.4,0.8,0.2,1.0,0.8,0.6,0.4,0.6,0.2,1.0,0.4,0.4,0.2
A013_1,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.6,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,1.0,1.0,1.0,1.0,0.6,0.4,0.8,1.0,0.8,0.4,1.0,0.2,0.2,1.0,0.8,0.2,0.4,0.2,0.6,0.4,0.2,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,1.0,1.0,0.6,0.2,1.0,1.0,1.0,0.6,0.4,0.2,0.4,0.4,0.4,0.6
A013_2,0.2,0.8,0.6,0.8,0.2,0.6,0.8,0.4,1.0,0.2,0.6,0.2,0.6,0.6,0.2,0.6,0.6,0.2,0.8,0.4,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.8,1.0,0.2,0.6,0.2,0.6,0.2,1.0,0.2,0.2,1.0,0.2,0.2,0.8,0.2,1.0,1.0,0.6,0.2,0.2,1.0,1.0,0.4,0.8,0.8,1.0,0.4,1.0,0.2,0.2,0.2,1.0,1.0,0.6,1.0,0.8,0.2,0.8,0.4,1.0,0.2,0.4,0.2,0.2
A013_3,0.2,1.0,0.8,0.6,0.6,0.2,0.2,0.8,1.0,0.4,0.2,0.2,0.2,0.2,1.0,0.8,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0.2,1.0,0.2,1.0,1.0,0.8,1.0,1.0,0.2,1.0,0.6,1.0,0.4,0.2,0.2,1.0,0.8,0.4,0.6,0.4,0.2,0.8,0.4,0.4,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,1.0,0.2,0.8,0.2,1.0,0.6,0.2,1.0,0.6,0.4,1.0,0.6,0.6,0.2
A013_4,0.8,0.6,0.4,0.8,0.6,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.6,0.2,0.6,0.4,0.4,0.4,1.0,1.0,0.6,0.8,0.2,0.4,0.4,0.2,0.2,0.8,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.2,1.0,0.6,0.8,1.0,0.2,1.0,0.4,0.2,0.4,1.0,0.2,0.6,0.6,0.6,0.2,0.4,0.2,0.6,0.8,0.2,0.4,0.4,0.2,0.2
A014_1,0.2,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.4,0.6,0.8,0.2,0.8,1.0,0.8,0.8,0.8,0.2,1.0,0.8,0.4,0.2,0.8,0.2,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.6,0.8,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.8,1.0,1.0,1.0,0.4,0.4,0.8,1.0,0.6,0.8
A014_2,1.0,1.0,0.2,1.0,1.0,1.0,0.8,1.0,1.0,0.4,0.2,0.8,1.0,0.6,0.8,0.4,0.2,0.8,0.6,0.6,0.6,0.4,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.8,1.0,0.6,0.6,0.8,0.8,0.4,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.6,1.0,1.0,0.6,0.6,0.6,0.6,0.8,0.6,0.6
A014_3,0.8,0.4,1.0,0.2,0.6,0.2,1.0,0.4,1.0,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.8,0.6,0.8,0.6,0.4,0.6,1.0,0.6,0.4,0.8,0.8,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.2,0.4,0.8,0.8,0.4,0.6,1.0,0.4,0.8,0.8
A014_4,0.2,1.0,0.2,1.0,0.4,1.0,1.0,0.6,0.4,0.2,0.8,0.2,0.4,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.6,0.2,0.6,1.0,0.8,1.0,0.8,1.0,0.6,0.8,0.8,1.0,0.6,1.0,0.6,0.8,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.8,0.4,0.6,0.8,1.0,0.6,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.6,0.8,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,0.6
A015_1,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,1.0,0.4,0.6,1.0,1.0,1.0,0.6,0.2,0.2,0.4,1.0,0.2,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2
A015_2,1.0,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.6,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.8,1.0,0.6,0.2,0.6,1.0,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A015_3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.4,0.4,1.0,0.2,0.2,0.6,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A015_4,0.2,1.0,0.2,1.0,0.2,1.0,1.0,1.0,0.2,0.2,1.0,0.2,0.6,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6,1.0,1.0,1.0,0.2,1.0,0.6,1.0,1.0,1.0,0.2,0.2,0.6,0.4,0.4,0.6,0.2,0.2,0.2,0.6,0.6,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A016_1,0.8,0.8,0.8,1.0,0.6,1.0,0.6,0.8,0.8,1.0,0.8,1.0,0.6,0.4,0.4,0.8,0.6,0.2,0.6,0.4,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0,0.4,0.8,0.8,0.4,0.6,0.6,1.0,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,1.0,0.4,0.8,1.0,0.4,0.6,0.4,0.4,0.4,0.2
A016_2,0.8,0.2,1.0,0.8,0.8,0.2,1.0,0.8,1.0,0.4,0.4,0.4,0.4,0.8,1.0,0.8,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.4,1.0,0.6,0.8,0.6,0.4,0.6,1.0,0.8,0.6,1.0,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0.8,0.4,1.0,1.0,1.0,0.8,0.2,1.0,0.8,1.0,0.6,0.4,0.2,1.0,0.8,1.0,1.0,0.2,0.2,0.8,0.4,0.4,0.2
A016_3,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.8,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.8,1.0,1.0,0.4,0.8,1.0,0.6,1.0,0.6,0.4,0.8,0.8,0.8,0.4,0.8,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,0.4,0.4,1.0,0.4,0.6,0.4,0.2,0.6,0.2,0.2,0.2,0.2
A016_4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.8,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.2,0.6,0.4,0.6,0.8,0.4,0.2,0.2,0.6,0.4,1.0,0.4,0.2,0.2,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.6,0.8,0.4,0.8,0.8,0.6,0.8,0.4,0.6,1.0,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.2
A017_1,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.2,0.2,0.8,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,0.6,0.2,0.6,1.0,0.2,0.2,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,0.4,0.2,1.0,0.2
A017_2,1.0,0.2,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.2,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,0.6,0.2,1.0
A017_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A017_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A018_1,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.2,0.2,0.2,1.0,0.2,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.4,1.0,0.2,1.0,0.4,1.0,1.0,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.6,0.6,1.0,0.4,1.0,1.0,0.2,0.2,1.0,0.2,0.2,0.2
A018_2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,1.0,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,1.0,1.0,1.0,0.2,1.0,0.6,0.2,0.2,1.0,0.2,0.2,0.2,1.0,0.2,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,1.0,0.2,0.2,0.2,0.2,1.0,1.0,0.2,0.2,0.2,0.6,0.2
A018_3,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.4,1.0,0.6,0.8,1.0,1.0,0.2,1.0,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.8,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2
A018_4,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.2,1.0,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.2,0.6,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
A019_1,0.4,0.8,0.8,0.8,0.8,0.2,0.8,0.6,0.4,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.8,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.4
A019_2,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4
A019_3,0.6,0.6,0.8,0.8,0.6,0.2,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6
A019_4,0.4,0.2,0.2,0.2,0.4,0.6,0.2,0.2,0.2,0.4,0.6,0.4,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0.2,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6
A020_1,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.6,1.0,0.2,0.2,0.2,0.2,1.0,0.4,1.0,0.2,0.2,0.2,0.8,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.2,1.0,0.6,1.0,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.4,1.0,0.8,0.2,1.0,0.4,1.0,0.2,1.0,0.4,0.4,1.0,0.4,0.6,0.8
A020_2,1.0,0.2,0.2,1.0,0.2,0.2,1.0,0.2,1.0,0.2,0.2,0.2,0.8,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.6,0.2,0.6,1.0,0.4,0.4,0.4,0.2,0.2,0.2
A020_3,0.6,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.8,1.0,1.0,0.8,0.4,1.0,0.8,0.4,0.4,0.6,0.2,0.8,0.8,0.2,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.2,0.2,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.8,0.6,0.6,0.8,1.0,1.0,0.6,0.8,0.4,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.2
A020_4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.4,0.6,0.6,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,0.8,1.0,0.4,0.8,0.4,0.4,0.2,0.6,0.8,0.2,0.6,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2
